Unnamed: 0,tweet_text,text,text_processed,polarity,sentimen
3621,Dibalik penyesuain Harga BBM Ada komitmen kuat dari pemerintah untuk menata pos2 subsidi. ~Riau BDlau #BantuanBBMUntukRakyat  #BLTBBMTepatSasaran  #SubsidiTepatSasaran https://t.co/NSiWx1QTg9,behind the adjustment in the price of fuel oil there is a strong commitment from the government to organize the postal subsidy in riau bdlau,behind adjustment price fuel oil strong commitment government organize postal subsidy riau bdlau,0.016666666666666635,positive
3623,Pemerintah berikan BLT BBM untuk warga kurang mampu Dukung Penyaluran BLT BBM Sumatera Selatan #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/qFunLWlPFW,the government provides direct fuel oil cash assistance to underprivileged residents supports the distribution of fuel oil cash direct assistance in South Sumatra,government provides direct fuel oil cash assistance underprivileged resident support distribution fuel oil cash direct assistance South Sumatra,0.1,positive
3625,Dukung Penyaluran BLT BBM Yang Sedang Dilakukan Oleh Pemerintah  Sumatera Selatan #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/WuEQUEhSj9,support the distribution of direct fuel oil cash assistance that is being carried out by the government of South Sumatra,support distribution direct fuel oil cash assistance carried government South Sumatra,0.1,positive
3626,Masyarakat dapat memakai angkutan umum ketika harga BBM disesuaikan oleh pemerintah mari kita pahami bahwa subsidi lebih baik dialihkan kepada masyarakat yang tidak mampu. Banten mendukung penyesuaian harga BBM. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/D18s7P4h1k,people can use public transportation when the price of fuel oil is adjusted by the government let's understand that subsidies are better diverted to people who can't afford to help support the adjustment of fuel prices,people use public transportation price fuel oil adjusted government let's understand subsidy better diverted people can't afford help support adjustment fuel price,0.25,positive
3628,"Pemerintah mempunyai 2 alasan utama, Yuk disimak.  Jambi Dukung Penyesuaian Harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/xJxFkPwH1O","the government has the main reason, let's pay attention, Jambi supports the adjustment of fuel prices","government main reason, let's pay attention, Jambi support adjustment fuel price",0.16666666666666666,positive
3629,Pemerintah mempunyai 2 Alasan Utama kenapa sampai harga BBM sampai di naikan. Kita Masyarakat harus mengerti dan mendukung itu. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  - Maluku Kalesang - https://t.co/VG1FCqhyNE,"The government has the main reason why the price of fuel oil has increased, we, the people must understand and support this, Maluku Kalesang","The government main reason price fuel oil increased, we, people must understand support this, Maluku Kalesang",0.16666666666666666,positive
3632,Nusa Tenggara Timur Sangat Mendukung Penyaluran BLT BBM Yang Sedang Dilakukan Oleh Pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/50NderPjz6,East Nusa Tenggara strongly supports the distribution of direct fuel oil cash assistance that is being carried out by the government,East Nusa Tenggara strongly support distribution direct fuel oil cash assistance carried government,0.26666666666666666,positive
3634,Pemerintah berikan BLT BBM untuk warga kurang mampu..  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran  Nusa Tenggara Barat https://t.co/7soSIqnUCh,the government provides direct fuel oil cash assistance to underprivileged residents of West Nusa Tenggara,government provides direct fuel oil cash assistance underprivileged resident West Nusa Tenggara,0.1,positive
3639,Masyarakat telah menerima dan merasakan manfaat BLT BBM dari pemerintah Gorontalo #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanuntukMasaDepan https://t.co/BaSCdmfCvH,the community has received and experienced the benefits of direct fuel oil cash assistance from the Gorontalo government,community received experienced benefit direct fuel oil cash assistance Gorontalo government,0.45,positive
3646,pemerintah memberikan BLT BBM untuk warga tidak mampu. Suara Aceh #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/Zua2gNraMR,the government provides direct fuel oil cash assistance to the poor people of Aceh voice,government provides direct fuel oil cash assistance poor people Aceh voice,-0.15000000000000002,negative
3647,Dibalik penyesuain Harga BBM Ada komitmen kuat dari pemerintah untuk menata pos2 subsidi. Jambi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/hGhS0Q7UVg,behind the adjustment of fuel prices there is a strong commitment from the government to organize the Jambi subsidy post,behind adjustment fuel price strong commitment government organize Jambi subsidy post,0.016666666666666635,positive
3649,Pemerintah Berikan BLT BBM Untuk Warga Tidak Mampu  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Selatan https://t.co/Lrcoltd5qA,the government provides direct fuel oil cash assistance to poor citizens of South Sumatra,government provides direct fuel oil cash assistance poor citizen South Sumatra,-0.15000000000000002,negative
3650,"Kepulauan Bangka Belitung  Masyarakat Bangga dengan pemerintah, BLT BBM sangat membantu masyarakat  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/EFP2WYiBca","Bangka Belitung Islands, the people are proud of the government. Direct fuel oil cash assistance really helps the community","Bangka Belitung Islands, people proud government. Direct fuel oil cash assistance really help community",0.3666666666666667,positive
3651,"Pemerintah mulai salurkan BLT BBM kepada sekitar 20,6 juta keluarga penerima manfaat sejak  1 September 2022 https://t.co/JgrUEBVwiB",the government began distributing direct fuel oil cash assistance to around a million beneficiary families since september,government began distributing direct fuel oil cash assistance around million beneficiary family since september,0.1,positive
3652,BLT BBM adalah bukti pemerintah tetap mengutamakan Kesejahteraan Rakyat. Salam dari Nusa Tenggara Timur.  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/XDjR2UNWcS,fuel oil direct cash assistance is proof that the government continues to prioritize the welfare of the people from East Nusa Tenggara,fuel oil direct cash assistance proof government continues prioritize welfare people East Nusa Tenggara,0.1,positive
3653,Pemerintah gerak cepat menyarlurkan BLT BBM untuk masyarakat. Suara Aceh #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/18GNvQicVi,the government moved swiftly to distribute direct fuel oil cash assistance to the people of Suara Aceh,government moved swiftly distribute direct fuel oil cash assistance people Suara Aceh,0.1,positive
3657,BLT BBM bukti pemerintah peduli terhadap rakyat miskin  Sumatera Utara #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/6AdE4Jg4DW,fuel oil direct cash assistance is proof that the government cares about the poor people of North Sumatra,fuel oil direct cash assistance proof government care poor people North Sumatra,-0.15000000000000002,negative
3658,Kepulauan Bangka Belitung  Masyarakat bangga dengan pemerintah yang telah menyalurkan BLT BBM  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/ETiPNuLdHv,"Bangka Belitung Islands, the people are proud of the government which has distributed direct fuel oil cash assistance","Bangka Belitung Islands, people proud government distributed direct fuel oil cash assistance",0.45,positive
3660,Warga telah terima bantuan BLT BBM dari pemerintah  Sumatera Utara #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/ts97kUI4eN,Residents have received direct fuel oil cash assistance from the North Sumatra government,Residents received direct fuel oil cash assistance North Sumatra government,0.1,positive
3663,Penyesuain harga BBM adalah jalan terbaik dukung pemerintah Banten #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/1CnxMnAlsO,Adjusting fuel prices is the best way to support the Banten government,Adjusting fuel price best way support Banten government,1.0,positive
3665,PKS Desak Pemerintah Tindak Lanjuti Keluhan BBM Jenis Pertalite Lebih Boros |  Jokowi Tandur Febri Ferdy Sambo Herlambang Kamis Anies RI 1 #2024SingkirkanPDIP #PejabatLaknat #WaspadaBahayaLaten_PKI #JasMerahBiadabnyaPKI #JegalDoktrinKomunis #AniesPresiden https://t.co/7yN5y2rpIK,pks urges government to follow up on complaints of pertalite fuel oil being more wasteful jokowi tandur febri ferdy sambo herlambang Thursday anies ri pki,pks urge government follow complaint pertalite fuel oil wasteful jokowi tandur febri ferdy sambo herlambang Thursday anies ri pki,-0.3,negative
3666,Pemerintah berikan BLT BBM untuk warga tidak mampu Sumatera Utara #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/AFxkzCvBbG,the government provides direct fuel oil cash assistance to the poor in North Sumatra,government provides direct fuel oil cash assistance poor North Sumatra,-0.15000000000000002,negative
3667,Pemerintah berikan BLT BBM untuk warga kurang mampu. BLT sangat efektif karena tepat sasaran. Program pemerintah yg sangat bagus Banten #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/IyiQAzflmp,"the government provides direct fuel oil cash assistance to underprivileged citizens direct cash assistance is very effective because it is right on target, the government program is very good, Banten","government provides direct fuel oil cash assistance underprivileged citizen direct cash assistance effective right target, government program good, Banten",0.35714285714285715,positive
3672,Kebijakan pemerintah dalam penyesuaian harga BBM demi terciptanya kesejahteraan dan kemajuan bangsa - Maluku Maju - #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/k2VZBa3wPc,government policy in adjusting the price of fuel oil for the sake of creating prosperity and progress for the advanced Maluku nation,government policy adjusting price fuel oil sake creating prosperity progress advanced Maluku nation,0.4,positive
3677,Kebijakan pemerintah dalam menaikkan harga BBM demi terciptanya kesejahteraan masyarakat Indonesia - Maluku Maju - #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/OMyNC5wdPD,the government's policy of increasing the price of fuel oil for the sake of creating the welfare of the Indonesian people of Maluku advanced,government's policy increasing price fuel oil sake creating welfare Indonesian people Maluku advanced,0.4,positive
3678,BLT BBM bantu keberpihakan pemerintah pada rakyat secara optimal #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/Up0VZ00lLB,fuel oil direct cash assistance helps the government side with the people optimally,fuel oil direct cash assistance help government side people optimally,0.1,positive
3681,Penyesuaian harga BBM sudah tepat Masyarakat Bengkulu sangat mendukung pemerintah #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/nRVGVkJL3H https://t.co/f80xGhNYRa,"the adjustment of fuel prices is correct, the people of Bengkulu are very supportive of the government","adjustment fuel price correct, people Bengkulu supportive government",0.5,positive
3682,Penyesuaian harga BBM sudah tepat Masyarakat Papua Barat sangat mendukung pemerintah #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/Jzf2BoK28V,"the adjustment in the price of fuel oil is right, the people of West Papua are very supportive of the government","adjustment price fuel oil right, people West Papua supportive government",0.39285714285714285,positive
3684,"Terkait kebijakan pemerintah atas penyesuaian harga BBM bersubsidi kita sih dukung aja. Lagian pemerintah juga telah salurkan BLT BBM yg sudah pasti tepat sasaran, yg pastinya masyarakat Papua Barat sangat terbantu  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/g7XKg5KNR3","Regarding the government's policy of adjusting the price of subsidized fuel, we just support it. Besides, the government has also distributed direct fuel oil cash assistance, which is definitely right on target, which is sure to help the people of West Papua.","Regarding government's policy adjusting price subsidized fuel, support it. Besides, government also distributed direct fuel oil cash assistance, definitely right target, sure help people West Papua.",0.29523809523809524,positive
3685,Bansos Adalah Solusi Pemerintah Yang Lebih Tau Bagaimana Mengatasi Dampak Penyesuaian Harga BBM Papua Barat Mendukung Penyesuaian BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/PxOYTWzgtp,social assistance is a government solution that knows better how to deal with the impact of adjusting West Papua fuel prices to support adjustments to fuel oil,social assistance government solution know better deal impact adjusting West Papua fuel price support adjustment fuel oil,0.26666666666666666,positive
3686,BLT BBM upaya pemerintah jaga daya beli masyarakat Papua Barat dukung penyesuaian harga BBM agar subsidi tepat sasaran #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/mWPWPPo2vR,"direct cash assistance from fuel oil, the government's efforts to maintain the purchasing power of the people of West Papua, support the adjustment of fuel prices so that subsidies are right on target","direct cash assistance fuel oil, government's effort maintain purchasing power people West Papua, support adjustment fuel price subsidy right target",0.19285714285714284,positive
3688,"Skrg gk demo BBM tapi dukung BLT, gk ada tangis lagi karena bukan oposisi hahahaha Ayo dukung pemerintah  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/a54xXUptOb",now no demonstrations fuel oil but support blt no more crying because it's not opposition hahahaha let's support the government,demonstration fuel oil support blt cry opposition hahahaha let's support government,0.2,positive
3689,Ayo kita dukung pemerintah dalam penyaluran BLT BBM dalam membantu masyarakat!  Jambi  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/EDVhReOtKq,let's support the government in distributing direct fuel oil cash assistance to help the people of Jambi,let's support government distributing direct fuel oil cash assistance help people Jambi,0.1,positive
3690,BLT BBM membantu masyarakat pra sejahtera! TERIMAKASIH PEMERINTAH  Jambi  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/QNGHMbqRBR,"direct fuel oil cash assistance to help pre-prosperous people, thank you Jambi government","direct fuel oil cash assistance help pre-prosperous people, thank Jambi government",0.1,positive
3694,pemerintah memberikan BLT BBM untuk warga tidak mampu #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan TERNATE MALUKU UTARA https://t.co/O3uk4iKDAJ,"The government provides direct fuel oil cash assistance for the poor people of Ternate, North Maluku","The government provides direct fuel oil cash assistance poor people Ternate, North Maluku",-0.15000000000000002,negative
3701,Agar APBN tidak jebol maka pemerintah perlu menyesuaikan harga BBM dengan cara mengurangi subsidi  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran -Jawa Tengah- https://t.co/e7MbuPHA3w,"so that the state budget is not broken, the government needs to adjust the price of fuel oil by reducing Central Java subsidies","state budget broken, government need adjust price fuel oil reducing Central Java subsidy",-0.2,negative
3719,Pemerintah perlu melakukan penyesuaian BBM agar APN tidak jebol. Suara Aceh #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/p2yEXYyySt,the government needs to make adjustments to fuel oil so that the apn does not break down the sound of aceh,government need make adjustment fuel oil apn break sound aceh,0.4,positive
3727,"Agar APBN tidak jebol, Pemerintah perlu menyesuaikan harga BBM dengan cara mengurangi subsidi - Tutur Jawa Tengah - #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/MdFTiIBJHH","so that the state budget is not broken, the government needs to adjust the price of fuel oil by reducing subsidies, said Central Java","state budget broken, government need adjust price fuel oil reducing subsidies, said Central Java",-0.2,negative
3728,Pemerintah berikan BLT BBM untuk warga yang kurang mampu.  Maluku Utara  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/cTygp7ntZ2,the government provides direct fuel oil cash assistance to less fortunate residents of North Maluku,government provides direct fuel oil cash assistance le fortunate resident North Maluku,0.25,positive
3729,Pemerintah melakukan yang terbaik dan penyesuaian harga BBM adalah langkah terbaik dari pemerintah #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/IBjKzvUvb8,the government is doing its best and adjusting the price of fuel oil is the best step from the government,government best adjusting price fuel oil best step government,1.0,positive
3731,BLT BBM bukti pemerintah memikirkan masyarakat kecil  Kepulauan Bangka Belitung   #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/ADWtYvHljo,direct fuel oil cash assistance is evidence that the government is thinking about the small communities of the Bangka Belitung Islands,direct fuel oil cash assistance evidence government thinking small community Bangka Belitung Islands,-0.075,negative
3732,Penyesuaian harga BBM jadi langkah tepat utk menghindari krisis APBN Apresiasi langkah pemerintah ini Jambi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/UYD7k10IUc,Adjusting the price of fuel oil is the right step to avoid an appreciation of the state budget crisis in Jambi,Adjusting price fuel oil right step avoid appreciation state budget crisis Jambi,0.2857142857142857,positive
3740,Terimakasih Pemerintah terimakasih pak Jokowi. BLT BBM sangat membantu masyarakat.   #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/V90Q1f1JzT,"thank you government, thank you Pak Jokowi, direct cash assistance from fuel oil really helps the community","thank government, thank Pak Jokowi, direct cash assistance fuel oil really help community",0.15000000000000002,positive
3748,BLT BBM merupakan kebijakan pemerintah yang pro rakyat kecil ðª  Kepulauan Bangka Belitung   #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/8LLKhE9r7n,Direct fuel oil cash assistance is a professional government policy for the small people of the Bangka Belitung Islands,Direct fuel oil cash assistance professional government policy small people Bangka Belitung Islands,-0.016666666666666663,negative
3749,Pemerintah berikan BLT BBM untuk warga tidak mampu  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/ObeNxtsltR,the government provides direct fuel oil cash assistance to poor people,government provides direct fuel oil cash assistance poor people,-0.15000000000000002,negative
3755,"Pemerintah menyiapkan langkah antisipasi untuk hadapi perlambatan ekonomi global. Yaitu dengan menaikkan harga BBM dan menginstruksikan Bank Indonesia (BI) untuk menaikkan kembali suku bunganya menjadi 4,25%.  Pegang Febri  #DONGREN  #JAEMIN  #ê²¸ê°¤ë¬ë¦¬ #Polygon #JokowiHebat https://t.co/lmg7aP5hRF","The government is preparing anticipatory steps to deal with the global economic slowdown, namely by increasing the price of fuel oil and instructing Bank Indonesia BI to raise its interest rate again to hold February.","The government preparing anticipatory step deal global economic slowdown, namely increasing price fuel oil instructing Bank Indonesia BI raise interest rate hold February.",0.1,positive
3761,Pemerintah mempercepat penyaluran BLT BBM Kepada Masyarakat  Sumatera Utara  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/uPOw7ZDKYW,the government has accelerated the distribution of direct fuel oil cash assistance to the people of North Sumatra,government accelerated distribution direct fuel oil cash assistance people North Sumatra,0.1,positive
3762,"Agar APBN tidak Jebol, Pemerintah perlu menaikan harga BBM dengan cara mengurangi Subsidi. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Aceh https://t.co/trhgS3G3fJ","so that the state budget is not broken, the government needs to increase the price of fuel oil by reducing aceh subsidies","state budget broken, government need increase price fuel oil reducing aceh subsidy",-0.4,negative
3764,Pemerintah memberikan BLT BBM bagi masyarakat yang tidak mampu. Bali  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/7VAchkFNuQ,the government provides direct fuel oil cash assistance for people who can't afford bali,government provides direct fuel oil cash assistance people can't afford bali,0.1,positive
3765,Pemerintah berikan BLT BBM untuk warga tidak mampu.  BLT BBM Yogyakarta #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/UrOXH3jD7h,the government provides direct cash assistance fuel oil for residents who can not afford direct cash assistance fuel oil yogyakarta,government provides direct cash assistance fuel oil resident afford direct cash assistance fuel oil yogyakarta,0.1,positive
3767,Banten mendukung penuh langkah pemerintah dalam melakukan penyesuaian harga BBM subsidi untuk menghindari dampak negatif krisis APBN. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/sWC7vykTCt,Banten fully supports the government's steps in adjusting the price of subsidized fuel oil to avoid the negative impact of the state budget crisis,Banten fully support government's step adjusting price subsidized fuel oil avoid negative impact state budget crisis,-0.3,negative
3768,Pemerintah berikan BLT BBM untuk warga Indonesia. Kepulauan Bangka Belitung   #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/E1cHl8xQSQ,The government provides direct fuel oil cash assistance to Indonesian citizens of the Bangka Belitung Islands,The government provides direct fuel oil cash assistance Indonesian citizen Bangka Belitung Islands,0.1,positive
3770,"Terimakasih pemerintah, 19,9 juta orang sudah menerima BLT BBM. Bali  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/CGypIrYenX","Thank you, the government, millions of people have received direct cash assistance from BBM Bali","Thank you, government, million people received direct cash assistance BBM Bali",0.1,positive
3771,"Kepulauan Bangka Belitung Ayo bijak menggunakan subsidi BBM, Kami Mendukung Pemerintah dalam Penyesuaian Harga BBM  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/RkFO7B0g5S",Bangka Belitung Islands. Let's use fuel subsidies wisely. We support the government in adjusting fuel prices,Bangka Belitung Islands. Let's use fuel subsidy wisely. We support government adjusting fuel price,0.7,positive
3772,Penyesuaian harga BBM adalah jalan terbaik nah makanya kita dukung yok pemerintah!!   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/H9IA8qU2AN,"Adjusting the price of fuel oil is the best way, so let's support the government","Adjusting price fuel oil best way, let's support government",1.0,positive
3773,"Kepulauan Bangka Belitung Kami bangga dengan pemerintah, dengan danya penyesuaian harga BBM, dan dialihkan ke Bantuan Langsung Tunai (BLT) masyarakat merasa sangat terbantu  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/Lfim0cDbJR","the Bangka Belitung Islands, we are proud of the government, with the adjustment of fuel prices and being transferred to direct cash assistance, the community feels very helpful","Bangka Belitung Islands, proud government, adjustment fuel price transferred direct cash assistance, community feel helpful",0.45,positive
3775,"Kepulauan Bangka Belitung Penyesuaian Harga BBM sudah tepat, pemerintah saat ini fokus membuat program yang lebih bermanfaat bagi masyarakat miskin  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/RsqOXVoo0h","Bangka Belitung Islands The adjustment of fuel prices is correct, the government is currently focusing on making programs that are more beneficial to the poor","Bangka Belitung Islands The adjustment fuel price correct, government currently focusing making program beneficial poor",-0.2,negative
3777,Pemerintah berikan BLT BBM untuk warga tidak mampu. Kepulauan Bangka Belitung   #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/mz3O2WWlYt,the government provides direct fuel oil cash assistance to poor citizens of the Bangka Belitung Islands,government provides direct fuel oil cash assistance poor citizen Bangka Belitung Islands,-0.15000000000000002,negative
3778,"Ketidakstabilan geopolitik global membuat selisih harga jual BBM bersubsidi dengan harga dunia semakin membesar. Agar APBN tidak jebol, pemerintah perlu menyesuaikan harga BBM dengan cara mengurangi subsidi. Banten #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/cZKdSnXo1X","Global geopolitical instability makes the difference between the selling price of subsidized fuel oil and world prices getting bigger so that the state budget is not broken, the government needs to adjust the price of fuel oil by reducing subsidies in Banten","Global geopolitical instability make difference selling price subsidized fuel oil world price getting bigger state budget broken, government need adjust price fuel oil reducing subsidy Banten",-0.13333333333333333,negative
3781,"Kepulauan Bangka Belitung Sangat sangat membantu, penyesuaian BBM Sudah tepat, dengan adanya BLT BBM kami masyarakat Bangga dengan Pemerintah  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/FifIisldi7","the Bangka Belitung Islands are very very helpful in adjusting fuel oil, it is correct with the direct cash assistance from fuel oil, our people are proud of the government","Bangka Belitung Islands helpful adjusting fuel oil, correct direct cash assistance fuel oil, people proud government",0.45,positive
3782,Kepulauan Bangka Belitung   Pemerintah telah menyalurkan BLT BBM kepada masyarakat tidak mampu #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/pmC5M51bey,"the Bangka Belitung Islands, the government has distributed direct fuel oil cash assistance to poor people","Bangka Belitung Islands, government distributed direct fuel oil cash assistance poor people",-0.15000000000000002,negative
3784,Pemerintah berikan BLT BBM untuk warga yang tidak mampu  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/EU5RX2pZRO,the government provides direct fuel oil cash assistance to poor citizens,government provides direct fuel oil cash assistance poor citizen,-0.15000000000000002,negative
3790,"Kepulauan Bangka Belitung Masyarkat dukung pemerintah dalam penyesuaian harga BBM, kami Bangga Dengan pemerintah  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/FIXykY7wSc","Bangka Belitung Islands, the people support the government in adjusting fuel prices. We are proud of the government","Bangka Belitung Islands, people support government adjusting fuel prices. We proud government",0.8,positive
3795,"Kepulauan Bangka Belitung Walaupun ada penyesuaian harga BBM, pemerintah telah memberikan bantuan yakni BLT BBM  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/QtXGvVIXPt","the Bangka Belitung Islands, even though there is an adjustment in fuel prices, the government has provided assistance, namely direct fuel oil cash assistance","Bangka Belitung Islands, even though adjustment fuel prices, government provided assistance, namely direct fuel oil cash assistance",0.1,positive
