Unnamed: 0,tweet_text,polarity,sentimen
3286,democrats ask the government to be wiser in making policies because right now the people are having a hard time due to rising fuel prices ahy a firm leader mm,-0.08273809523809525,negative
3291,the government calls for direct cash assistance from fuel oil to be used to buy basic needs,0.05,positive
3293,"KSP presidential chief of staff Moeldoko commented on the wave of student demonstrations demanding the government revoke the policy of increasing fuel prices, according to him, the student demonstrations were inappropriate because they were actually defending the rich.",0.1875,positive
3295,democrats ask the government to be wiser in making policies because currently the people are having a hard time due to rising fuel prices ahy firm leader mq,-0.15416666666666667,negative
3298,"People say that so that the government doesn't spend a lot of money on fuel subsidies, it's better to buy it at the gas station next to it",0.25,positive
3303,democrats ask the government to be wiser in making policies because right now the people are having a hard time due to rising fuel prices ahy a firm leader ww,-0.08273809523809525,negative
3315,democrats ask the government to be wiser in making policies because right now the people are having a hard time due to rising fuel prices ahy a firm leader xk,-0.08273809523809525,negative
3320,the government has raised the price of pertalite diesel fuel and first in september jokowi said the price of fuel oil abroad was much more expensive,0.08333333333333333,positive
3321,the government has a precise strategy to ensure direct fuel oil cash assistance is right on target,0.2619047619047619,positive
3325,Adjusting the price of fuel oil followed by limiting subsidized fuel oil is an effort taken by the government so that subsidies can be enjoyed by the people who are entitled and some people still misunderstand that fuel subsidies are not revoked but regulated or relocated,0.5,positive
3327,democrats ask the government to be wiser in making policies because currently the people are having a hard time due to rising fuel prices ahy the leader is firm nm,-0.15416666666666667,negative
3329,The government is considered to have made the right decision by adjusting the price of fuel oil,0.2857142857142857,positive
3331,"Pertalite specifications, but the results of the RVP test from Pertalite distributed by Pertamina's TbbM are still within the permitted limits and the government is limiting subsidized fuel oil for whom the recipients are clear and not on the wrong target again",-0.19999999999999998,negative
3332,"energy subsidies were considered not to be on target, the government was asked to change the method, there was no revocation of subsidies after the government raised fuel prices, but reallocated subsidies so that they were right on target",0.2857142857142857,positive
3333,"the increase in the price of fuel oil and followed by restrictions on subsidized fuel oil is an effort taken by the Indonesian government so that fuel subsidies can be enjoyed by people who are entitled, namely people who are less fortunate",0.24444444444444446,positive
3335,democrats ask the government to be wiser in making policies because currently the people are having a hard time due to rising fuel prices ahy a firm leader,-0.15416666666666667,negative
3336,september indonesia demonstrations against the increase in the price of fuel oil are still going on until now the government has not reduced the price of oil members of the people's representative assembly are busy spending money corruption is not exposed by any television media,0.1,positive
3337,"Maman Abdurahman sees that people misunderstand the increase in subsidized fuel prices, therefore the government must immediately make a policy so that subsidized fuel oil can be right on target.",0.2857142857142857,positive
3338,"In fact, this has helped the government, which recently complained that fuel subsidies were too high",-0.06999999999999999,negative
3339,The government provides direct fuel oil cash assistance to people who can't afford Maluku,0.1,positive
3342,"social assistance from Pertamina, West Sumatra, Hiswana Oil and Gas and the Payakumbuh Police to the people affected by the adjustment of subsidized fuel oil by the government at the Payakumbuh Police",0.03333333333333333,positive
3344,fuel subsidies are swelling the government adjusts the price of fuel oil and diverts subsidies so that the takedown is right on target this brigadier is really welcome to indonesia dreamies,0.5428571428571429,positive
3345,"the government's steps to adjust the price of fuel oil in order to minimize subsidies that are wrongly targeted for takedown, this brigadier is really welcome to indonesia dreamies",0.15000000000000002,positive
3346,the government has distributed direct fuel oil cash assistance phase one with a total budget of Rp,0.05,positive
3349,"there are three types of social assistance provided by the government from the transfer of fuel subsidies, let's find out below",0.03333333333333333,positive
3351,"it doesn't matter that it's a little more expensive, the important thing is that it can help lighten the government's burden because you have to pay subsidies, it's a shame where to buy non-subsidized fuel oil",0.053125000000000006,positive
3358,"kadrun wants free gas, gas, electricity, free state debt, swollen state finances collapse, then blames the government so that there is an excuse to overthrow it unconstitutionally",0.2375,positive
3359,The transfer of fuel subsidies to direct cash assistance is proof of the government's concern for protecting vulnerable groups,-0.2,negative
3363,"reduce the rate of adjustment of fuel prices, the government provides direct fuel oil cash assistance to poor people",-0.15000000000000002,negative
3364,the government provides direct fuel oil cash assistance to residents who can't afford Central Java,0.05,positive
3366,The government actually wants domestic fuel prices to remain affordable by providing subsidies from the state budget,0.1,positive
3367,PKS urges the government to follow up on complaints that pertalite fuel oil is more wasteful. The government must explain objectively the quality of pertalite fuel oil.,0.25,positive
3368,help the government to reduce the government's heavy burden on fuel subsidies,-0.2,negative
3371,the government has provided direct fuel oil cash assistance programs to people who can't afford it,0.1,positive
3375,the government diverted fuel subsidies to make it more targeted,0.5,positive
3377,the government provides direct fuel oil cash assistance to poor people in Central Java,-0.10000000000000002,negative
3381,the reason why fuel oil has to go up is the government has taken the right steps,0.2857142857142857,positive
3386,"people use foreign gasoline to help ease the government's burden, don't make it easier for him to even make projects that are profitable. My advice is that it's better for all Indonesian people to use subsidized fuel oil so that the burden will be even heavier, this regime is anathema",0.1875,positive
3387,"I'm sorry for the government, he said it's heavy on pensions, civil servants, subsidies for fuel, etc., but uh, he said, the state budget surplus, but uh, it keeps adding to debt, ahh, it doesn't reach my brain, please, sir, let's switch to private fuel oil.",-0.2333333333333333,negative
3388,"The government provides direct cash assistance for your fuel oil for these underprivileged people, Jambi",0.1,positive
3390,"the excitement of the yellow pertalite fuel oil is said to be similar to premium netizens drain the tank, wow that's true, the government is deceiving and extorting the people",0.11249999999999999,positive
3392,the government accelerated the distribution of direct fuel oil cash assistance to the people of Jambi,0.1,positive
3397,bali information the government provides direct fuel oil cash assistance to poor people,-0.15000000000000002,negative
3401,the government provides direct fuel oil cash assistance to poor people in the special region of Yogyakarta direct cash assistance fuel oil yogyakarta,0.03928571428571428,positive
3402,ojek online ojok will receive direct fuel cash assistance. This is the realization of direct fuel oil cash assistance which has reached one million percent of the target set by the government,0.1,positive
3404,"Surprised Thursday, Bhayangkara shared a number of packages with the cleaning staff of Ngawi to assist the government in the social protection program for dealing with the impact of inflation and fuel price hikes",0.06666666666666667,positive
3407,the government provides direct fuel oil cash assistance to non-citizens,0.1,positive
3417,"fuel price adjustments are made so that the subsidy budget is diverted to more useful sectors come on let's join us residents of the city of Mataram, West Nusa Tenggara, to support the government in targeted subsidies",0.4,positive
3418,"clearly more effective, Mr. President, around my home area, there are many underprivileged people who are grateful for receiving direct fuel oil cash assistance from the government, Steady Banten",0.3733333333333334,positive
3421,"the government's policy is correct to adjust the price of subsidized fuel oil, all for the sake of distributing subsidies that are right on target, the chatter of the people of North Sumatra",0.2857142857142857,positive
3422,"so that the state budget is not broken, the government needs to adjust the price of fuel oil by reducing subsidies in Jambi",0.2,positive
3424,world crude oil soared fuel subsidies swelled by the government according to the price of fuel oil,-0.7,negative
3426,All citizens of North Sumatra fully support the government's policy of diverting the fuel subsidy budget to social assistance because the transfer of subsidies has a major impact on the Indonesian economy,0.04791666666666666,positive
3434,the government distributes direct cash assistance for fuel oil in north sulawesi,0.1,positive
3440,support the government's policy because adjusting the price of fuel oil is the right action for West Papua to speak out,0.19285714285714284,positive
3441,The government provides direct cash assistance for fuel oil in North Sulawesi,0.1,positive
3443,the government provides direct fuel oil cash assistance for poor citizens not for the rich Bengkulu,0.024999999999999984,positive
3444,The government's move to adjust the price of fuel oil is considered appropriate because of the situation in the face of the global economic crisis in Jambi City,0.2333333333333333,positive
3450,sure everything has been thought of by the government continue to support the adjustment of the price of fuel oil the price of fuel oil yogyakarta special region of yogyakarta,0.4285714285714286,positive
3451,"many things force the government to adjust fuel prices, therefore we must understand and support north sumatra",0.5,positive
3455,there are still many middle and upper class people who enjoy fuel subsidies the government's policy is very good so that the lower class people enjoy subsidized fuel oil in West Kalimantan,0.36833333333333335,positive
3468,the government's reason for raising fuel prices is the right policy,0.2857142857142857,positive
3477,government policy in adjusting the price of subsidized fuel oil for the common good,0.19999999999999998,positive
3478,"fuel price adjustments are made so that the subsidy budget is diverted to more useful sectors such as education, health and infrastructure, let's support the policies of the West Kalimantan government",0.26666666666666666,positive
3485,support the government's policy of diverting fuel subsidies to social assistance for the city of Jambi,0.03333333333333333,positive
3489,"the price of fuel oil must be adjusted because currently global geopolitics makes the difference in the selling price of subsidized fuel oil at a high price, together we support the government to adjust the price of fuel oil in West Kalimantan",0.08,positive
3492,The government ensures that the distribution of direct fuel oil cash assistance is right on target. Bengkulu has received direct fuel oil cash assistance,0.16190476190476188,positive
3495,The government's move was right because it made adjustments to the price of fuel oil to avoid a crisis in the West Kalimantan state budget,0.2857142857142857,positive
3500,the provincial government of west java has poured out a budget of rp billion to control inflation which will later be used for direct cash assistance and fuel subsidies for fishermen,0.05,positive
3505,adjusting the price of subsidized fuel oil so that it is right on target for the people of Lampung supports the government's right steps,0.2857142857142857,positive
3507,Adjusting the price of fuel oil is a step taken by the government to overcome the negative impact of the state budget crisis in Jambi City,-0.3,negative
3509,"Bengkulu welcomes the disbursement of BBM direct cash assistance, thank you, the Indonesian government",0.1,positive
3510,the government has distributed direct fuel oil cash assistance to the poor Acehnese,-0.15000000000000002,negative
3513,"surely the government has tried, but the world condition is in a crisis, Jambi supports the adjustment of fuel prices",0.5,positive
3514,"it is true that no government policy is carried out without calculation, including the policy of adjusting the price of fuel oil in Jambi news",0.35,positive
3515,Adjustment of fuel oil is the right step for the government of Central Java to sound,0.22857142857142856,positive
3520,the government was forced to make adjustments to the price of fuel oil for the common good,0.03333333333333329,positive
3521,the government adjusts the price of fuel because it is for the common good that Central Java speaks,0.13333333333333333,positive
3532,the government provides direct fuel oil cash assistance to poor citizens of south sulawesi,-0.15000000000000002,negative
3536,The government's steps are right in adjusting West Kalimantan fuel prices,0.2857142857142857,positive
3538,The government cares about the poor by diverting fuel subsidies to West Kalimantan fuel cash assistance,-0.4,negative
3544,the boisterous rhetoric of rising fuel oil that is out of control with the influence of inflation shooting beyond fiscal policy can the government wisely explain that this is a cycle that must be accepted,0.7,positive
3545,the government pays attention to the common people in determining the policy of adjusting fuel prices,-0.3,negative
3546,the government has carefully studied the adjustment of fuel prices,-0.1,negative
3547,"The low price of fuel oil causes a surge in fuel consumption and imports, as a result the government needs to adjust the price of fuel oil for the sake of economic stability in South Sumatra",0.1,positive
3548,"it is very appropriate for the government to divert fuel subsidy funds into direct cash assistance for fuel in Central Kalimantan, Central Kalimantan, to support the adjustment of fuel prices, a very appropriate policy",0.27999999999999997,positive
3549,the government will provide direct cash assistance to orphans of the Sulawesi community while agreeing to a policy of adjusting fuel oil,0.1,positive
3551,"Only the world's crude oil has soared, fuel subsidies have swelled, the government has adjusted the price of fuel oil, the people of Sulawesi are in agreement with the policy of adjusting fuel oil",-0.35,negative
3555,"Action Coalition to Save Indonesia, East Java, we continue to support government policies related to fuel oil to stabilize world oil prices",0.05,positive
3556,direct fuel oil cash assistance is a government social bearing policy that has many benefits bengkulu,0.2111111111111111,positive
3559,"so that the state budget is not broken, the government is taking steps to adjust fuel prices, let's continue to support our government, aceh",0.2,positive
3560,"friends of BUMN to increase people's purchasing power, the government diverts fuel subsidies into social assistance funds in this way, the distribution of subsidies will be more targeted because they are received directly by",0.2111111111111111,positive
3561,the government continues to distribute direct fuel oil cash assistance to people in need of Jambi news,0.1,positive
3562,fuel subsidies to swell the government adjusts the price of fuel oil and diverts subsidies so that they are right on target as evidence of the commitment of the Indonesian National Police,0.2857142857142857,positive
3563,the government's steps to adjust the price of fuel oil in order to minimize subsidies that are on the wrong target is evidence of the commitment of the Indonesian National Police,-0.5,negative
3564,the government needs to adjust fuel prices so that the bengkulu budget is not broken,0.2,positive
3565,the government accelerates the distribution of direct fuel oil cash assistance to the people of Jambi news,0.1,positive
3567,East Nusa Tenggara supports the government in providing direct fuel oil cash assistance for the welfare of the poor,-0.15000000000000002,negative
3568,"The government has distributed direct fuel oil cash assistance to millions of people in Indonesia, East Nusa Tenggara",0.1,positive
3570,fuel oil direct cash assistance forms the government's alignment with the people optimally Jambi supports the transfer of fuel subsidies,0.1,positive
3571,"direct cash assistance from liquid fuel, the community was greatly assisted by assistance from the government, the people of Jambi were supported",0.45,positive
3574,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra,-0.15000000000000002,negative
3575,"The adjustment of fuel oil by the government is very appropriate for the welfare of the people of Indonesia, East Nusa Tenggara",0.65,positive
3576,distribution of fuel oil direct cash assistance as the government's concern for the economy of the underprivileged people of West Papua have received bltbbm,0.1,positive
3578,"an appropriate policy carried out by the government, subsidies are right on target, so far, subsidized fuel oil has been enjoyed by the rich, so the government has diverted it into direct cash assistance, fuel oil in West Papua, has received bltbbm",0.3101190476190476,positive
3579,the government provides direct fuel oil cash assistance to poor people in Central Java speak,-0.10000000000000002,negative
3582,"In anticipation of fluctuations in world crude oil prices, the Indonesian government is considered appropriate because it adjusts the price of fuel oil, but to maintain the purchasing power of the people in West Papua, direct cash assistance is provided in West Papua.",-0.03333333333333332,negative
3583,"We support the government in the policy of adjusting the price of fuel for the special region of Yogyakarta, the price of fuel for Yogyakarta",0.35714285714285715,positive
3585,the government accelerated the distribution of fuel oil cash direct assistance to the people of Jambi,0.1,positive
3586,distribution of direct cash assistance as a result of adjustments in the price of fuel oil is the realization of support from the Riau Islands government,0.1,positive
3588,the government accelerates the distribution of direct fuel oil cash assistance to people in the special region of Yogyakarta direct fuel oil cash assistance yogyakarta,0.18571428571428572,positive
3589,The government provides direct fuel oil cash assistance to the poor people of the Riau Islands,-0.15000000000000002,negative
3592,the government provides direct fuel oil cash assistance to the poor in Banten,-0.15000000000000002,negative
3595,"Thank God, millions of people have received direct cash assistance from fuel oil from the West Java government",0.1,positive
3597,the government provides direct fuel oil cash assistance that is right on target for the people of Indonesia support social assistance direct fuel oil cash assistance because it is right on target West Sumatra,0.16095238095238093,positive
3598,the government along with direct fuel oil cash assistance for people who can't afford cash direct assistance are more effective because the target recipient is clearly West Java,0.27999999999999997,positive
3599,"moving to refuel at Vivo, which was quiet before, now a long queue of motorcycles is spreading. This could be a form of people's protest against the government, not about price.",-0.025,negative
3601,the government provides direct fuel oil cash assistance to poor citizens of West Java,-0.15000000000000002,negative
3602,"Thank you, the government, the people of West Papua have been greatly helped by the disbursement of direct fuel cash assistance",0.45,positive
3606,Adjusting the price of fuel oil is the right step taken by the Maluku Kalesang government,0.2857142857142857,positive
3621,behind the adjustment in the price of fuel oil there is a strong commitment from the government to organize the postal subsidy in riau bdlau,0.016666666666666635,positive
3623,the government provides direct fuel oil cash assistance to underprivileged residents supports the distribution of fuel oil cash direct assistance in South Sumatra,0.1,positive
3625,support the distribution of direct fuel oil cash assistance that is being carried out by the government of South Sumatra,0.1,positive
3626,people can use public transportation when the price of fuel oil is adjusted by the government let's understand that subsidies are better diverted to people who can't afford to help support the adjustment of fuel prices,0.25,positive
3628,"the government has the main reason, let's pay attention, Jambi supports the adjustment of fuel prices",0.16666666666666666,positive
3629,"The government has the main reason why the price of fuel oil has increased, we, the people must understand and support this, Maluku Kalesang",0.16666666666666666,positive
3632,East Nusa Tenggara strongly supports the distribution of direct fuel oil cash assistance that is being carried out by the government,0.26666666666666666,positive
3634,the government provides direct fuel oil cash assistance to underprivileged residents of West Nusa Tenggara,0.1,positive
3639,the community has received and experienced the benefits of direct fuel oil cash assistance from the Gorontalo government,0.45,positive
3646,the government provides direct fuel oil cash assistance to the poor people of Aceh voice,-0.15000000000000002,negative
3647,behind the adjustment of fuel prices there is a strong commitment from the government to organize the Jambi subsidy post,0.016666666666666635,positive
3649,the government provides direct fuel oil cash assistance to poor citizens of South Sumatra,-0.15000000000000002,negative
3650,"Bangka Belitung Islands, the people are proud of the government. Direct fuel oil cash assistance really helps the community",0.3666666666666667,positive
3651,the government began distributing direct fuel oil cash assistance to around a million beneficiary families since september,0.1,positive
3652,fuel oil direct cash assistance is proof that the government continues to prioritize the welfare of the people from East Nusa Tenggara,0.1,positive
3653,the government moved swiftly to distribute direct fuel oil cash assistance to the people of Suara Aceh,0.1,positive
3657,fuel oil direct cash assistance is proof that the government cares about the poor people of North Sumatra,-0.15000000000000002,negative
3658,"Bangka Belitung Islands, the people are proud of the government which has distributed direct fuel oil cash assistance",0.45,positive
3660,Residents have received direct fuel oil cash assistance from the North Sumatra government,0.1,positive
3663,Adjusting fuel prices is the best way to support the Banten government,1.0,positive
3665,pks urges government to follow up on complaints of pertalite fuel oil being more wasteful jokowi tandur febri ferdy sambo herlambang Thursday anies ri pki,0.5,positive
3666,the government provides direct fuel oil cash assistance to the poor in North Sumatra,-0.15000000000000002,negative
3667,"the government provides direct fuel oil cash assistance to underprivileged citizens direct cash assistance is very effective because it is right on target, the government program is very good, Banten",0.43514285714285705,positive
3672,government policy in adjusting the price of fuel oil for the sake of creating prosperity and progress for the advanced Maluku nation,0.4,positive
3677,the government's policy of increasing the price of fuel oil for the sake of creating the welfare of the Indonesian people of Maluku advanced,0.4,positive
3678,fuel oil direct cash assistance helps the government side with the people optimally,0.1,positive
3681,"the adjustment of fuel prices is correct, the people of Bengkulu are very supportive of the government",0.65,positive
3682,"the adjustment in the price of fuel oil is right, the people of West Papua are very supportive of the government",0.46785714285714286,positive
3684,"Regarding the government's policy of adjusting the price of subsidized fuel, we just support it. Besides, the government has also distributed direct fuel oil cash assistance, which is definitely right on target, which is sure to help the people of West Papua.",0.29523809523809524,positive
3685,social assistance is a government solution that knows better how to deal with the impact of adjusting West Papua fuel prices to support adjustments to fuel oil,0.26666666666666666,positive
3686,"direct cash assistance from fuel oil, the government's efforts to maintain the purchasing power of the people of West Papua, support the adjustment of fuel prices so that subsidies are right on target",0.19285714285714284,positive
3688,now no demonstrations fuel oil but support blt no more crying because it's not opposition hahahaha let's support the government,-0.08333333333333333,negative
3689,let's support the government in distributing direct fuel oil cash assistance to help the people of Jambi,0.1,positive
3690,"direct fuel oil cash assistance to help pre-prosperous people, thank you Jambi government",0.1,positive
3694,"The government provides direct fuel oil cash assistance for the poor people of Ternate, North Maluku",-0.15000000000000002,negative
3701,"so that the state budget is not broken, the government needs to adjust the price of fuel oil by reducing Central Java subsidies",0.1,positive
3719,the government needs to make adjustments to fuel oil so that the apn does not break down the sound of aceh,0.12222222222222222,positive
3727,"so that the state budget is not broken, the government needs to adjust the price of fuel oil by reducing subsidies, said Central Java",0.1,positive
3728,the government provides direct fuel oil cash assistance to less fortunate residents of North Maluku,0.11111111111111112,positive
3729,the government is doing its best and adjusting the price of fuel oil is the best step from the government,1.0,positive
3731,direct fuel oil cash assistance is evidence that the government is thinking about the small communities of the Bangka Belitung Islands,-0.075,negative
3732,Adjusting the price of fuel oil is the right step to avoid an appreciation of the state budget crisis in Jambi,0.2857142857142857,positive
3740,"thank you government, thank you Pak Jokowi, direct cash assistance from fuel oil really helps the community",0.15000000000000002,positive
3748,Direct fuel oil cash assistance is a professional government policy for the small people of the Bangka Belitung Islands,-0.016666666666666663,negative
3749,the government provides direct fuel oil cash assistance to poor people,-0.15000000000000002,negative
3755,"The government is preparing anticipatory steps to deal with the global economic slowdown, namely by increasing the price of fuel oil and instructing Bank Indonesia BI to raise its interest rate again to hold February.",0.1,positive
3761,the government has accelerated the distribution of direct fuel oil cash assistance to the people of North Sumatra,0.1,positive
3762,"so that the state budget is not broken, the government needs to increase the price of fuel oil by reducing aceh subsidies",0.2,positive
3764,the government provides direct fuel oil cash assistance for people who can't afford bali,0.1,positive
3765,the government provides direct cash assistance fuel oil for residents who can not afford direct cash assistance fuel oil yogyakarta,0.1,positive
3767,Banten fully supports the government's steps in adjusting the price of subsidized fuel oil to avoid the negative impact of the state budget crisis,-0.3,negative
3768,The government provides direct fuel oil cash assistance to Indonesian citizens of the Bangka Belitung Islands,0.1,positive
3770,"Thank you, the government, millions of people have received direct cash assistance from BBM Bali",0.1,positive
3771,Bangka Belitung Islands. Let's use fuel subsidies wisely. We support the government in adjusting fuel prices,0.7,positive
3772,"Adjusting the price of fuel oil is the best way, so let's support the government",1.0,positive
3773,"the Bangka Belitung Islands, we are proud of the government, with the adjustment of fuel prices and being transferred to direct cash assistance, the community feels very helpful",0.3666666666666667,positive
3775,"Bangka Belitung Islands The adjustment of fuel prices is correct, the government is currently focusing on making programs that are more beneficial to the poor",0.033333333333333326,positive
3777,the government provides direct fuel oil cash assistance to poor citizens of the Bangka Belitung Islands,-0.15000000000000002,negative
3778,"Global geopolitical instability makes the difference between the selling price of subsidized fuel oil and world prices getting bigger so that the state budget is not broken, the government needs to adjust the price of fuel oil by reducing subsidies in Banten",0.06666666666666667,positive
3781,"the Bangka Belitung Islands are very very helpful in adjusting fuel oil, it is correct with the direct cash assistance from fuel oil, our people are proud of the government",0.3866666666666667,positive
3782,"the Bangka Belitung Islands, the government has distributed direct fuel oil cash assistance to poor people",-0.15000000000000002,negative
3784,the government provides direct fuel oil cash assistance to poor citizens,-0.15000000000000002,negative
3790,"Bangka Belitung Islands, the people support the government in adjusting fuel prices. We are proud of the government",0.8,positive
3795,"the Bangka Belitung Islands, even though there is an adjustment in fuel prices, the government has provided assistance, namely direct fuel oil cash assistance",0.1,positive
3822,"thank God, finally the government has started distributing direct fuel oil cash assistance to motorcycle taxi drivers and SMEs liquidated October during the month of supporting the distribution of direct cash assistance North Sumatra",0.11249999999999999,positive
3823,the government's policy of diverting fuel subsidies to direct cash assistance is the government's commitment to realizing the use of the budget that is right on target,0.19285714285714284,positive
3824,"so that the state budget is not broken, the government needs to increase the price of fuel oil by reducing subsidies for south sunatera",0.2,positive
3826,"East Nusa Tenggara, we must be proud of the government's strategy in adjusting the price of fuel oil set in Indonesia",0.8,positive
3828,"so that all Indonesian people reach out to use BBM, this is very well done by the government, greetings from the people of East Nusa Tenggara",0.2,positive
3833,"With direct fuel oil cash assistance, this is of course very helpful for the South Kalimantan government to support",0.15000000000000002,positive
3834,The government has been aggressively distributing direct fuel cash assistance or direct fuel oil cash assistance to the people of North Sumatra who support it,0.1,positive
3841,"The government said that fuel subsidies only benefit the rich, but in reality, when the subsidies are removed, it is the weak economy that is the hardest hit, there is nothing we haven't done, Indonesia small businesses brace for impact of fuel price hike",-0.0625,negative
3842,"thank God, finally the government has started distributing direct fuel oil cash assistance to underprivileged people throughout Indonesia, hopefully this assistance will really help the economy of the people of North Sumatra",0.10000000000000002,positive
3846,"adjusting the price of fuel oil so that subsidies are right on target, the community supports the riau archipelago government",0.2857142857142857,positive
3847,"adjusting the price of fuel oil for the common good, let's support the government",0.19999999999999998,positive
3849,"the government needs to make adjustments to the price of fuel oil for the welfare of the people, the government's policy is right in North Sumatra",0.2857142857142857,positive
3851,"the meter goes down again, the fuel oil hasn't gone down, the government has also",-0.15555555555555559,negative
3852,Fuel oil direct cash assistance is a solution from the government for the people of Banten to support,0.1,positive
3853,support the government to continue evaluating plans to adjust fuel prices so that the economy improves for subsidies that are right on target for North Sumatra,0.2857142857142857,positive
3858,"an evaluation of the adjustment to the price of subsidized fuel oil is carried out so that the resilience of the state budget remains safe, the government's policy is right in North Sumatra",0.39285714285714285,positive
3859,the government made adjustments to the price of fuel oil so that the use of subsidies would also be more targeted to support the adjustment of the price of fuel oil in North Sumatra,0.5,positive
3865,Adjusting the price of fuel oil is the right step for the government to avoid a state budget crisis for the Bangka Belitung Islands,0.2857142857142857,positive
3866,the Indonesian government distributes fuel oil cash assistance quickly and on target in Banten,0.3333333333333333,positive
3867,There is still public transportation that can be more economical than using a private vehicle. Fuel price adjustments need to be made to create justice in society. This is a good decision from the Banten government.,0.3,positive
3868,The government is trying to prevent fuel subsidies from being enjoyed by the rich in North Sumatra,0.4375,positive
3873,adjusting the price of fuel oil is a step to save Indonesia from the crisis so this is the right policy that the government must take so that all people are safe in Banten,0.39285714285714285,positive
3875,"soaring world oil prices make the government need to adjust the price of fuel oil so that the state budget is not broken. this is the right decision, yes and good for the future of indonesia, banten",0.29642857142857143,positive
3877,support the adjustment in the price of fuel oil the government's right strategy in saving the Indonesian economy the voice of the people of North Sumatra,0.2857142857142857,positive
3885,The government's move is the best for the people of East Nusa Tenggara to support government policies and be ready to adjust fuel prices,0.6,positive
3889,Adjusting the price of fuel oil is the right step for the government and we must support the voices of the people of North Sumatra,0.2857142857142857,positive
3900,"The people of East Nusa Tenggara must know the reasons why we have to adjust fuel prices, that's all for the common good and also so as not to burden the state budget with the best government policies through adjusting fuel prices.",0.4666666666666666,positive
3904,"the utilization of the state budget must be carried out as well as possible, one of which is to adjust the price of fuel oil by diverting the subsidy budget to social assistance, the people of North Sumatra strongly agree and support government policies",0.15555555555555553,positive
3905,the adjustment of fuel prices has been carefully considered by the Banten youth government,-0.1,negative
3911,"the distribution of direct fuel cash assistance to postal workers went directly to the elderly, thank God, they got direct cash assistance with fuel and delivered to their homes, so there was no need to queue, the people who received direct cash assistance from oil fuel enthusiastically welcomed pt pos delivery assistance to homes very grateful the government was very kind",0.23,positive
3913,the government of the strait hulu kelurahan followed up on residents' complaints of not receiving direct fuel oil cash assistance,0.1,positive
3915,"that's right, bbm lpg and tdl are the most basic and vital primary needs in life for the lives of many people, everything that concerns the lives of many people needs to be fully controlled by the government so as not to cause social turmoil and inequality.",0.28988095238095235,positive
3919,members of the parliament faction asked the government to think about the fate of the people at this time the people are already heavy due to the increase in fuel oil and inflation now they are ready to mess around with the discourse on increasing electricity power & electric stoves again,-0.075,negative
3920,what would happen if the government subsidized car engines and fuel oil were to be set at world prices creative smiles who like to talk demonstrations,0.5,positive
3923,"a member of commission vii from the parliamentary faction considered that the plan to convert lpg not to an electric stove was not as simple as just providing an electric stove, so he asked the government to be wiser in making policies because currently the people are having a hard time due to rising fuel prices",-0.10416666666666667,negative
3924,nnpc itself has yet to turn over any money to the federal government this year because most of the costs are subsidized,0.5,positive
3928,the president said that nationally the distribution of direct cash assistance blt fuel oil has so far reached percent,0.1,positive
3930,the government gives a warning to stop production of bomil bbm indra herlambang jeno on starry night renjun raisa jisung sehun hot sauce ferdy sambo riot,0.25,positive
3931,"let's reduce government subsidies to how to do it because what Pertamina subsidizes, yes, let's use shell vivo and brands other than Pertamina, nationalism weits, wait a minute, increase the price of fuel oil while reducing the quality, what's called nkri, prices keep going up",-0.125,negative
3932,"The price of premium fuel oil has been raised, the peralite has been removed, even in kadalin to offend the common people, the government has urged the government to follow up on complaints that pertalite type fuel oil is more wasteful",0.1,positive
3942,I even just found out that the reason for the increase in fuel prices is the war. The impact of the Russia-Ukraine war clearly occurred when the government increased the energy subsidy budget from Rp.,0.10000000000000002,positive
3943,angkot from routes in Bandung district get free fuel from the government,0.4,positive
3945,distribution of direct cash assistance blt fuel oil has reached a percentage of the government providing social assistance to maintain people's purchasing power read more at,0.2111111111111111,positive
3946,PKS urges the government to follow up on complaints that Pertalite type fuel oil is more wasteful,0.5,positive
3947,There are rumors that Pertalite is more wasteful than urging the government to check the quality of fuel oil,0.5,positive
3948,this time the price of fuel oil is most likely not as smooth as last year to be able to raise the price here met the stone so that the government inevitably has to look for other alternatives whether from abundant agricultural products to be exported doing discipline etc.,0.234375,positive
3949,president jokowi ensures that the distribution of government assistance in the city of ternate runs smoothly the president said that nationally the distribution of direct cash assistance blt fuel oil has so far reached,0.19999999999999998,positive
3950,PKS urges the government to follow up on complaints that Pertalite fuel oil is more wasteful,0.5,positive
3951,"a member of commission vii the democrat faction of the parliament assesses that the plan to convert LPG not to an electric stove is not as simple as just providing an electric stove, so he asked the government to be wiser in making policies because currently the people are having a hard time due to rising fuel prices",-0.10416666666666667,negative
3953,"arguing that subsidies were the wrong target, the government officially raised the price of fuel oil in September until now, this is still getting various rejections, this is a collection of documentation of actions against the increase in fuel prices in cities in Indonesia",-0.25,negative
3957,direct fuel oil cash assistance is effective in helping the community,0.35,positive
3965,"let's reduce the government's burden by buying fuel oil at private gas stations, the government is happy, the subsidies are reduced",0.4,positive
3966,I defend the long queues to buy non-subsidized fuel oil just to reduce the government's losses,-0.05,negative
3969,"The geopolitical turmoil that is currently happening, such as the wars in Russia and Ukraine, cannot be denied that it has an effect on increasing global commodity prices. The implication is that the government, through Pertamina, is forced to increase fuel prices.",-0.07500000000000001,negative
