Unnamed: 0,tweet_text
2978,"Adjusting fuel prices is the government's step to avoid a state budget crisis, the people of Sulawesi are in agreement with the policy of adjusting fuel prices"
2979,"In Palembang, many have received direct cash assistance from fuel oil in South Sumatra, which was appreciated by the government"
2980,"the government was able to maintain the economy amid the adjustment in the price of fuel, the people of Sulawesi are in agreement with the policy of adjusting the price of fuel"
2981,direct fuel oil cash assistance for the people of South Sumatra is appreciated by the government
2982,Appreciation of the government's appreciation of the government's appreciation of the government's appreciation of the government's appreciation of the government's appreciation of the direct fuel oil fuel assistance plan
2983,support the government's appreciation of the government's appreciation of the direct fuel oil cash assistance program in South Sumatra
2984,support the distribution of direct cash assistance fuel oil South Sumatra government appreciation
2985,the government subsidizes direct fuel oil cash assistance to help the people of South Sumatra the government appreciates
2986,The government must make adjustments to the price of fuel oil in order to contain inflation in the Moluccas one sense
2987,the government distributes direct cash assistance fuel oil South Sumatra government appreciation
2988,"the government is able to maintain the economy amid the adjustment of our fuel prices, the people of East Nusa Tenggara support the adjustment of fuel prices for the sake of people's welfare"
2989,the government must make adjustments to the price of fuel oil in order to contain inflation in Sulawesi while supporting the policy
2990,fuel oil direct cash assistance helps the people of South Sumatra government appreciation
2991,thank you government for direct cash assistance fuel oil south sumatra government appreciation
2992,update aceh the government will distribute direct fuel oil cash assistance to several categories of people
2993,the government must make adjustments to the price of fuel oil in order to contain inflation in Sulawesi while supporting the policy
2994,the government is able to maintain the economy in the midst of adjusting the price of fuel oil
2995,The government has been aggressively distributing fuel oil direct cash assistance to the people of North Sumatra to support it
2996,update aceh direct fuel oil cash assistance distributed by the government is expected to be appropriate to those who really need it
2997,the government must make adjustments to the price of fuel oil in order to contain inflation in Sulawesi while supporting the policy
2998,"the government is able to maintain the economy amidst adjustments in fuel prices, the public believes and supports the government in being able to maintain the economy of the people of Banten"
2999,"the ministry of finance said that the adjustment in fuel prices is to maintain the purchasing power of people who are just and good, the government is implementing this policy because people are becoming more prosperous in Banten"
3000,the government must make adjustments to the price of fuel oil in order to contain inflation in Sulawesi while supporting the policy
3001,the government is able to maintain the economy amid the adjustment of fuel prices
3002,the government must make adjustments to the price of fuel oil in order to contain inflation in Sulawesi while supporting the policy
3003,The government provides direct fuel oil cash assistance to underprivileged residents of North Sumatra
3004,"the decision to adjust the price of fuel oil must be taken by the government in order to contain inflation, so this is the right policy from the government, which is very good, yes, Banten"
3005,thank you for the direct fuel oil cash assistance that has been given by the government to the people of the Bangka Belitung Islands
3006,the government's policy of diverting fuel subsidies to direct cash assistance is the government's commitment to realizing the use of the budget that is right on target
3007,the government must make adjustments to the price of fuel oil in order to contain inflation in Sulawesi while supporting the policy
3008,"government policy to divert fuel subsidies to sectors that are more urgent in order to realize the use of subsidies that are on target, support the adjustment of fuel prices in North Sumatra"
3009,"How can the purchasing power of the poor be maintained if there is a transfer of fuel subsidies that are said to be anti-government? The fact is that through a scheme made by the government, the purchasing power of the poor can be maintained in Banten"
3010,the government must make adjustments to the price of fuel oil in order to contain inflation in Sulawesi while supporting the policy
3011,"the government must make adjustments to the price of fuel oil in order to contain inflation, which has a much greater cost impact in West Java"
3012,The government made adjustments to the price of fuel oil to contain inflation in North Kalimantan
3013,the government must make adjustments to the price of fuel oil in order to contain inflation in Sulawesi while supporting the policy
3014,the government ensures that the distribution of direct fuel oil cash assistance will run smoothly so that it can be accelerated in Jambi
3015,the government provides direct fuel oil cash assistance to people with disabilities and Jambi orphans
3016,the government must make adjustments to the price of fuel oil in order to contain inflation in Sulawesi while supporting the policy
3017,the government provides direct fuel oil cash assistance to Jambi SMEs
3018,the government ensures that direct fuel oil cash assistance will be distributed quickly and precisely so that the benefits of Jambi can be felt
3019,"President Jokowi, as many as million people have received direct cash assistance from fuel oil, thanks to the Jambi government"
3020,"the distribution of direct fuel oil cash assistance by the government is almost evenly distributed, let's make Jambi successful"
3021,the government was able to maintain the economy amidst adjustments in the price of Central Java fuel oil
3022,aceh recently the government was able to keep the economy stable amidst adjustments in fuel prices
3023,the government must make adjustments to the price of fuel oil in order to contain inflation in Central Java
3024,"KSP presidential chief of staff Moeldoko said the public accepted the government's decision to increase the price of subsidized fuel oil, the public considered it well received because there was no critical situation"
3025,government policy in terms of adjusting the price of fuel oil so that it helps the lower class in using fuel greetings from the people of East Nusa Tenggara
3026,Aceh News The government is able to keep the economy stable amid adjustments to fuel prices
3027,Lampung's subsidized fuel oil prices support government policies
3028,the government has accelerated the distribution of direct fuel oil cash assistance to the people of North Sumatra
3029,the government has accelerated the distribution of direct fuel oil cash assistance to the people of North Sumatra
3030,the government has accelerated the distribution of direct fuel oil cash assistance to the people of North Sumatra
3031,the government has accelerated the distribution of direct fuel oil cash assistance to the people of North Sumatra
3032,the government has accelerated the distribution of direct fuel oil cash assistance to the people of North Sumatra
3033,the adjustment in the price of fuel oil in Lampung supports the government's policy
3034,the government has accelerated the distribution of direct fuel oil cash assistance to the people of North Sumatra
3035,the government has accelerated the distribution of direct fuel oil cash assistance to the people of North Sumatra
3036,the government has accelerated the distribution of direct fuel oil cash assistance to the people of North Sumatra
3037,the government has accelerated the distribution of direct fuel oil cash assistance to the people of North Sumatra
3038,the government has accelerated the distribution of direct fuel oil cash assistance to the people of North Sumatra
3039,The government is able to maintain the economy amidst the fuel price adjustments. North Kalimantan residents fully support the fuel price adjustment so that the subsidies are on target
3040,the adjustment in the price of fuel oil in Lampung supports the government's policy
3041,Direct cash assistance is the solution taken by the government amidst the Gorontalo fuel price adjustment policy
3042,The government is able to maintain the economy amidst the fuel price adjustments. North Kalimantan residents fully support the fuel price adjustment so that the subsidies are on target
3043,"Instead of discussing cheating, we better understand that the government's policy of adjusting fuel prices for subsidies is more targeted"
3044,"the government must make adjustments to the price of fuel oil in order to contain inflation, which has a much greater cost impact"
3045,the government has accelerated the distribution of direct fuel oil cash assistance to the people of North Sumatra
3046,distribution of fuel oil direct cash assistance as a government step in maintaining people's purchasing power amidst the Gorontalo fuel price adjustment policy
3047,East Nusa Tenggara Katong is increasingly confident that the government is able to meet the fuel needs of Indonesian citizens
3048,fuel oil direct cash assistance forms the government's alignment with the people optimally in West Sumatra
3049,the government needs to adjust the price of North Sumatra fuel oil
3050,thank you government for direct cash assistance North Maluku fuel
3051,the people believe that the government can maintain the rotation of the people's economic roads by adjusting the price of fuel oil in South Sumatra
3052,"It can be clearly seen from here that the government adopts a policy that is not arbitrary, there are calculations for adjusting the price of fuel oil for the good of Indonesia, how come we have to support Banten?"
3053,"for the sake of justice for the people, the government continues to distribute direct fuel oil cash assistance to the poor and underprivileged people of Gorontalo"
3054,support the government in adjusting the price of fuel oil in North Sumatra
3055,Adjusting the price of fuel oil is the government's step to avoid the Jambi state budget crisis
3056,Adjusting the price of subsidized fuel oil is the government's move to overcome the West Sumatra State Budget crisis
3057,Adjusting the price of subsidized fuel oil is the government's move to overcome the West Sumatra State Budget crisis
3058,Adjusting the price of subsidized fuel oil is the government's move to overcome the West Sumatra State Budget crisis
3059,Adjusting the price of subsidized fuel oil is the government's move to overcome the West Sumatra State Budget crisis
3060,make fuel oil a form of the government's partiality west sumatra
3061,Adjusting the price of subsidized fuel oil is the government's move to overcome the West Sumatra State Budget crisis
3062,We in North Maluku fully support the government's efforts to distribute direct fuel oil cash assistance
3063,update aceh the government is able to keep the economy stable amid adjustments in fuel prices
3064,the government provides direct fuel oil cash assistance to poor citizens of North Maluku
3065,Adjusting the price of subsidized fuel oil is the government's move to overcome the West Sumatra State Budget crisis
3066,direct fuel oil cash assistance is a step taken by the government to maintain the purchasing power of the less fortunate in the Bangka Belitung Islands
3067,Adjusting the price of subsidized fuel oil is the government's move to overcome the West Sumatra State Budget crisis
3068,Adjusting the price of subsidized fuel oil is the government's move to overcome the West Sumatra State Budget crisis
3069,the great government has taken the right step by adjusting the price of Banten fuel
3070,"the government must make adjustments to the price of fuel oil in order to contain inflation, which has a far greater cost impact"
3071,the government was able to maintain the economy amidst adjustments in fuel prices
3072,Adjusting the price of fuel oil to ease the burden on the state budget is the right step from the Banten government
3073,"the government must make adjustments to the price of fuel oil in order to contain inflation, which has a much greater cost impact in Gorontalo"
3074,Adjusting the price of subsidized fuel oil is the government's move to overcome the West Sumatra State Budget crisis
3075,Adjusting the price of subsidized fuel oil is the government's move to overcome the West Sumatra State Budget crisis
3076,The government is able to maintain the economy amidst the fuel price adjustments for the people of Banten
3077,Adjusting the price of subsidized fuel oil is the government's move to overcome the West Sumatra State Budget crisis
3078,Adjusting the price of subsidized fuel oil is the government's move to overcome the West Sumatra State Budget crisis
3079,Adjusting the price of subsidized fuel oil is the government's move to overcome the West Sumatra State Budget crisis
3080,the government was able to maintain the economy amid adjustments to fuel prices for South Sumatra
3081,"The government must take adjustments to the price of fuel oil in order to contain inflation, which has a far greater cost in Gorontalo"
3082,the government was able to maintain the economy amid the price adjustments for Aceh's sound fuel
3083,The transfer of fuel subsidies to sectors that are more beneficial is a great step taken by the Banten government
3084,support the adjustment in the price of fuel oil the government's right strategy in saving the Indonesian economy the voice of the people of North Sumatra
3085,the government is able to maintain the economy amid adjustments to the price of West Java fuel oil
3086,"the Bangka Belitung Islands, the government has provided direct fuel oil cash assistance to millions of Indonesian people, thank you Mr. Jokowi"
3087,the government's choice to adjust the price of fuel oil is considered good in the eyes of the people of Banten
3088,together support the government in adjusting the price of fuel oil so that Indonesia continues to be victorious with the voice of the people of North Sumatra
3089,the government is able to maintain the economy amid the adjustment in the price of fuel oil Jambi supports the adjustment in the price of fuel oil
3090,The government must make adjustments to the price of fuel oil in order to contain inflation which has a far greater cost impact in West Java
3091,the government must make adjustments to the price of fuel oil in order to contain South Sumatra's inflation
3092,support the government's steps in adjusting the price of fuel oil is appropriate and will definitely have a positive impact on the voices of the people of North Sumatra
3093,Adjusting the price of fuel oil is the right step for the government and we must support the voices of the people of North Sumatra
3094,Adjusting fuel oil is the government's move to save the finances of the Bangka Belitung Archipelago
3095,"the government must make adjustments to the price of fuel oil in order to contain inflation, which has a far greater cost impact"
3096,the government was able to maintain the economy amidst adjustments in fuel prices
3097,the government must make adjustments to the price of fuel oil to suppress inflation in North Sumatra
3098,the government is able to maintain the economy amid the adjustment of Jambi fuel prices
3099,"The wheel of economic rotation will spin even faster because through fuel adjustment subsidies, the government provides assistance to the underprivileged and small and medium enterprises of the Bangka Belitung Islands."
3100,support the adjustment in the price of fuel oil the government's right strategy in saving the Indonesian economy the voice of the people of North Sumatra
3101,adjustments in the price of fuel oil must be provided by the government in order to contain inflation whose cost impact is far greater in Jambi
3102,subsidies from adjustments to fuel oil have been transferred by the government to the education and health sectors of the less fortunate in the Bangka Belitung Islands
3103,the government was able to maintain the economy amid adjustments to fuel prices for North Sumatra
3104,"The government is able to maintain the economy amidst the adjustment in fuel prices, the people of Indonesia support the adjustment in West Sumatra's fuel prices"
3105,the government accelerates the distribution of fuel oil cash direct assistance to the people of Bali
3106,the government continues to distribute direct cash assistance for bali fuel
3107,Millions of people have received direct cash assistance from fuel oil from the Bali government
3108,the government is able to maintain the economy amid adjustments to the price of West Java fuel oil
3109,"let's help the government & Pertamina by not buying pertalite as subsidized fuel oil, so we have helped the government reduce the state budget burden for fuel subsidies and help reduce the burden on Pertamina, which feels burdened by selling subsidized fuel oil"
3110,the government accelerates the distribution of fuel oil cash direct assistance to the people of Bali
3111,direct fuel oil cash assistance to help the people of the Riau Islands government appreciation
3112,"The government has started distributing direct fuel oil cash assistance to all Indonesian people, the people of North Sumatra are increasingly prosperous"
3113,"support the government diverting fuel subsidies to realize the principle of justice, don't let the subsidies for the common people benefit the rich, the government's policy is right, North Sumatra"
3114,the government is able to maintain the economy amid the price adjustment of aceh fuel oil
3115,the adjustment of fuel prices is in balance with the government's efforts to maintain the economy of the people of Gorontalo
3116,"an evaluation of the adjustment to the price of subsidized fuel oil is carried out so that the resilience of the state budget remains safe, the government's policy is right in North Sumatra"
3117,support the government to adjust fuel prices so that subsidies are evenly distributed to the people of North Sumatra
3118,Bangka Belitung Islands supports the government in adjusting the price of fuel oil for the Bangka Belitung Islands
3119,"the price of subsidized fuel oil is right, it needs to adjust government policies, it is right, North Sumatra"
3120,wong palembang appreciates the government's performance regarding fuel oil for residents of south sumatra
3121,"Bangka Belitung Islands, the government is still able to maintain the economy despite adjustments to fuel prices"
3122,people's purchasing power is maintained after the government supports the adjustment in the price of fuel oil in the Riau Islands
3123,We must be concerned with the development of the dynamics of world oil prices. It is only natural that the government of the whole community of North Sumatra will support the increase in fuel prices.
3124,"the government must make adjustments to the price of fuel oil in order to contain inflation, the impact of which is usually far greater in the Riau Islands"
3125,the government was able to maintain the economy amidst the price adjustments for fuel oil in the Riau Islands
3126,the government is able to maintain the economy amid adjustments to Bali fuel prices
3127,government policy for the common good let's support the adjustment of fuel prices
3128,the people of north sumatra support the government in adjusting the price of subsidized fuel oil
3129,the government must make adjustments to the price of fuel oil in order to contain inflation
3130,"public observers believe that the government is able to keep the wheels of the people's economy spinning after the establishment of the fuel price adjustment policy, Jambi news"
3131,The people of Medan City support the government in adjusting the price of fuel oil
3132,morning enthusiasm continue to support the adjustment of fuel prices as a step by the government to avoid the Gorontalo state budget crisis
3133,cancel the icon stop the infrastructure project is not abysmally president joko widodo reject the increase in fuel oil this costs the suffering & misery of the nation state government & people
3134,the fuel price adjustment policy was set by the government to hold back the Jambi news inflation rate
3135,let's support the adjustment of fuel prices by the government for the good of Jambi
3136,the government will make sure to keep the economy in the midst of adjusting the price of Jambi fuel oil
3137,The government is making adjustments to the price of fuel oil so that Indonesia's economic stability is maintained and the use of subsidies is more targeted to support the adjustment of the price of fuel oil in North Sumatra
3138,"the government must make adjustments to the price of fuel oil in order to restrain inflation, which will have a far greater cost to Bali"
3139,"the government's policy of adjusting fuel prices has had a positive impact on Indonesia's economic stability, supporting fuel price adjustments in North Sumatra"
3140,The government has made adjustments to fuel prices in order to maintain Indonesia's economic stability. Supports adjustments to fuel prices for North Sumatra
3141,the government's policy of diverting fuel subsidies to sectors that are more urgent is very appropriate so that the use of subsidies is more targeted to support the adjustment of fuel prices in North Sumatra
3142,people think switching to private fuel oil providers compared to Pertamina people feel sorry for the government having to bear such large subsidies by buying fuel oil from private subsidies are no longer needed
3143,"The government's policy of adjusting the price of fuel oil is appropriate in maintaining Indonesia's economic stability, supporting the adjustment of fuel prices in North Sumatra"
3144,"the government's policy of diverting fuel subsidies to social assistance is the government's commitment to realize the use of subsidies that are on target, support the adjustment of fuel prices in North Sumatra"
3145,The adjustment in the price of fuel oil is the government's commitment to realize the use of subsidies that are right on target to support the adjustment in the price of fuel oil in North Sumatra
3146,the government's policy of adjusting fuel prices in order to maintain Indonesia's economic stability supports the adjustment of fuel prices in North Sumatra
3147,"for all students in North Sumatra, just be sure to fully support the government's policy of adjusting fuel prices, we must also support it, of course, don't want to be provoked"
3148,"Horass, this is the reason why fuel oil is rising when oil prices are down, the people of North Sumatra must be smart, let's support government policies"
3149,"The transfer of fuel subsidies to social assistance is the government's effort to provide equal distribution of subsidies for all Indonesian people. We, the entire people of North Sumatra, fully support government policies."
3150,"the utilization of the state budget must be carried out as well as possible, one of which is to adjust the price of fuel oil by diverting the subsidy budget to social assistance, the people of North Sumatra strongly agree and support government policies"
3151,"for all students in North Sumatra, just be sure to fully support the government's policy of adjusting fuel prices, we must also support it, of course, don't want to be provoked"
3152,"Horass, this is the reason why fuel oil is rising when oil prices are down, the people of North Sumatra must be smart, let's support government policies"
3153,"The transfer of fuel subsidies to social assistance is the government's effort to provide equal distribution of subsidies for all Indonesian people. We, the entire people of North Sumatra, fully support government policies."
3154,"the decision to adjust the price of fuel oil is right, the people of North Sumatra must be smart, the efforts made by the government are to provide equal distribution of subsidies for all Indonesian people, don't want to be provoked"
3155,"for all students in North Sumatra, just be sure to fully support the government's policy of adjusting fuel prices, we must also support it, of course, don't want to be provoked"
3156,"for all students in North Sumatra, just be sure to fully support the government's policy of adjusting fuel prices, we must also support it, of course, don't want to be provoked"
3157,"the decision to adjust the price of fuel oil is right, the people of North Sumatra must be smart, the efforts made by the government are to provide equal distribution of subsidies for all Indonesian people, don't want to be provoked"
3158,"for all students in North Sumatra, just be sure to fully support the government's policy of adjusting fuel prices, we must also support it, of course, don't want to be provoked"
3159,"for all students in North Sumatra, just be sure to fully support the government's policy of adjusting fuel prices, we must also support it, of course, don't want to be provoked"
3160,"Adjusting the price of fuel in Indonesia is a momentum to shift the state budget and maximize EBT, come on, people of North Sumatra, let's support government policies"
3161,"Horass, this is the reason why fuel oil is rising when oil prices are down, the people of North Sumatra must be smart, let's support government policies"
3162,"Horass, this is the reason why fuel oil is rising when oil prices are down, the people of North Sumatra must be smart, let's support government policies"
3163,"Adjusting the price of fuel in Indonesia is a momentum to shift the state budget and maximize EBT, come on, people of North Sumatra, let's support government policies"
3164,"Horass, this is the reason why fuel oil is rising when oil prices are down, the people of North Sumatra must be smart, let's support government policies"
3165,let's all support the adjustment of fuel prices due to the adjustment of subsidized fuel prices by the government to adjust world fuel prices so that the allocation of subsidies can be more targeted
3166,"the utilization of the state budget must be carried out as well as possible, one of which is to adjust the price of fuel oil by diverting the subsidy budget to social assistance, the people of North Sumatra strongly agree and support government policies"
3167,"for all students in North Sumatra, just be sure to fully support the government's policy of adjusting fuel prices, we must also support it, of course, don't want to be provoked"
3168,"the decision to adjust the price of fuel oil is right, the people of North Sumatra must be smart, the efforts made by the government are to provide equal distribution of subsidies for all Indonesian people, don't want to be provoked"
3169,"for all students in North Sumatra, just be sure to fully support the government's policy of adjusting fuel prices, we must also support it, of course, don't want to be provoked"
3170,let's all support the adjustment of fuel prices due to the adjustment of subsidized fuel prices by the government to adjust world fuel prices so that the allocation of subsidies can be more targeted
3171,"Horass, this is the reason why fuel oil is rising when oil prices are down, the people of North Sumatra must be smart, let's support government policies"
3172,"the utilization of the state budget must be carried out as well as possible, one of which is to adjust the price of fuel oil by diverting the subsidy budget to social assistance, the people of North Sumatra strongly agree and support government policies"
3173,Tasikmalaya students held a demonstration against the increase in fuel prices
3174,Mr. Nuwunsewu Niki Kulo Ngonangi official car type Innova refueling oil type Pertalite ten Sirandu Gas Station Pemalang Dinten Friday September at WIT is clearly not in accordance with the government's wisdom
3175,the government allocates Rp trillion in subsidies for rising fuel prices
3176,thank you asn magelang city government for guarding the city's air preventing climate disaster by cycling an environmentally friendly mode of transportation while at the same time following the recommendations of the mayor of Magelang to cycle to reduce dependence on fossil fuels
3177,fuel oil went up nine staple foodstuffs went up stomach acid went up only rain fell how about this sir government
3178,subsidies subsidies subsidies the government says the quality of the products is rotten if this is the case reprimand Pertamina and its ministers the president dares not to reprimand this minister
3179,it is so difficult between wanting to understand or being confused considering there are many contradictions here and there but it would be nice for us to try to understand even though it is confusing muhimmah
3180,"If Vivo were allowed to sell Revvo at a fixed price in liters, the government would no longer need to shout glontorin, subsidies by themselves subsidies for Pertalite would be significantly reduced, fix it. The policy to increase the price of fuel oil is a people's subsidy to help Pertamina from bankruptcy"
3181,Puan Maharani received complaints from a rice trader named Agus who complained about the increase in fuel prices that had recently been signed by the government
3182,"when yesterday fuel oil continued to rise, many governments even promoted moving to electric vehicles, this proved that they were completely ignorant of public transportation"
3183,the city government of madiun has budgeted Rp.
3184,"On the day of the proclamation, there was a song, how come it turned out to be a hint when fuel oil went up, the government compared it to other countries when the dollar went up, the government compared it to other countries, it was also a hint of stupidity, maybe"
3185,Puan Maharani received complaints from a rice trader named Agus who complained about the increase in fuel prices that had recently been signed by the government
3186,"Paniai district government Social Welfare Service has a report that the distribution of BST BBM Phase III funds was incorrectly distributed by the Head of the Social Office for the regions, not for the districts. We ask that the head of the social service be immediately investigated by the Jakarta Ministry of Social Affairs"
3187,"countries like America and Europe have started a crisis, Russia will freeze them next winter by stopping the supply of gas energy as well as food, fuel oil is reduced by a little subsidy, the government demonstrations are ridden by desert lizards whose intentions are to destroy this country"
3188,democrats ask the government to be wiser in making policies because currently the people are having a hard time due to rising fuel prices ahy a firm leader
3189,Puan Maharani received complaints from a rice trader named Agus who complained about the increase in fuel prices that had recently been signed by the government
3190,"jokowi gas pol village development the government asked regional heads to oversee the use of village funds to control inflation in villages after the increase in fuel prices and village funds were used to support the acceleration of commodity production from within the village, especially food and energy"
3191,Puan Maharani received complaints from a rice trader named Agus who complained about the increase in fuel prices that had recently been signed by the government
3192,the madiun district government has a new way to reduce inflation and stabilize prices of basic commodities due to rising fuel oil
3193,held a mass action Thursday in Banjarmasin demanding that the government cancel the increase in fuel prices
3194,Puan Maharani received complaints from a rice trader named Agus who complained about the increase in fuel prices that had recently been signed by the government
3195,Adjusting fuel prices is a step by the government to avoid a crisis in the Central Kalimantan state budget
3196,Adjusting fuel prices is a step by the government to avoid a crisis in the Central Kalimantan state budget
3197,Adjusting fuel prices is a step by the government to avoid a crisis in the Central Kalimantan state budget
3198,Adjusting fuel prices is a step by the government to avoid a crisis in the Central Kalimantan state budget
3199,Adjusting fuel prices is a step by the government to avoid a crisis in the Central Kalimantan state budget
3200,Menkomarinves Luhut Binsar Pandjaitan said the government would limit the sale of motor vehicles using fossil fuels or fuel oil to accelerate adaptation to the use of electric vehicles.
3201,"If you want to demonstrate against fuel oil, it should not be to the government but to investors"
3202,"Pertamina Patra Niaga Regional, South Sumatra, appreciates the steps taken by the Ogan Komering Ulu Oku Regency Government in forming a task force to supervise subsidized fuel oil in the OKU area."
3203,"it's better to live from trash than to live as trash, you need capital for your business, he said, there was direct assistance in cash for BBM PKH from the social assistance from the Ministry of Social Affairs, but we have never felt what our government program is, we just live from a shovel, thank God, thank you"
3204,South Kalimantan activists took to the streets to reject the increase in fuel prices set by the government
3205,Adjusting the price of fuel oil is the best way to support the government
3206,Adjusting the price of fuel oil is the government's step to avoid a crisis in the Banten province state budget
3207,Adjusting the price of fuel oil is the best way to support the government
3208,Adjusting the price of fuel oil is the government's step to avoid a crisis in the Banten state budget
3209,"The government says that fuel subsidies are not on target, changing the narrative"
3210,alhamdulillah finally fuel oil went down again after world oil dropped dramatically the government finally reduced fuel oil thank you and democrats who consistently serve the people
3211,The price of fuel oil in America is the authority for the Indonesian market. It still benefits because the price of fuel oil is regulated by the government and it is able to maintain price stability
3212,"all materials go up, the government should not provide financial assistance, but materials such as fuel oil, instead of money, gasoline should be given, if people are given money, it is misused"
3213,Adjusting the price of fuel oil is the government's solution to avoid the Central Kalimantan state budget crisis in Central Kalimantan
3214,Adjusting the price of fuel oil is the government's solution to avoid the Central Kalimantan state budget crisis in Central Kalimantan
3215,Adjusting the price of fuel oil is the government's step to avoid a crisis in the Central Kalimantan state budget in Central Kalimantan
3216,Adjusting the price of fuel oil is the government's step to avoid a crisis in the Central Kalimantan state budget in Central Kalimantan
3217,"The ongoing global energy crisis has had an impact on world fuel oil prices, including price adjustments to fuel subsidies by the government."
3218,Puan Maharani received complaints from a rice trader named Agus who complained about the increase in fuel prices that had recently been signed by the government
3219,the government provides direct fuel oil cash assistance to poor people
3220,the government provides direct fuel oil cash assistance to poor people
3221,the government calls for direct cash assistance from fuel oil to be used to buy basic needs
3222,the government distributes BSU to help residents who are having difficulties affected by the increase in fuel prices
3223,the government distributes BSU to help residents who are having difficulties affected by the increase in fuel prices
3224,president jokowi said that nationally the distribution of direct cash assistance blt fuel oil has so far reached percent
3225,"the government of the south tangerang city has budgeted rp billion for the distribution of direct cash assistance blt fuel oil which is planned to start being distributed to beneficiary families of kpm in october, more at"
3226,"a thread in the last few weeks after the government officially raised the price of pertalite fuel oil, opinions circulated among the public about the quality of pertalite fuel oil"
3227,the government provides direct fuel oil cash assistance to underprivileged residents of Maluku one sense
3228,democrats ask the government to be wiser in making policies because currently the people are having a hard time due to rising fuel prices ahy a firm leader
3229,Puan Maharani received complaints from a rice trader named Agus who complained about the increase in fuel prices that had recently been signed by the government
3230,Puan Maharani received complaints from a rice trader named Agus who complained about the increase in fuel prices that had recently been signed by the government
3231,Adjusting fuel prices is a step by the government to avoid a crisis in the West Sumatra State Budget
3232,Adjusting fuel prices is a step by the government to avoid a crisis in the West Sumatra State Budget
3233,Adjusting fuel prices is a step by the government to avoid a crisis in the West Sumatra State Budget
3234,the government provides direct fuel oil cash assistance to underprivileged residents of Maluku one sense
3235,Puan Maharani received complaints from a rice trader named Agus who complained about the increase in fuel prices that had recently been signed by the government
3236,Puan Maharani received complaints from a rice trader named Agus who complained about the increase in fuel prices that had recently been signed by the government
3237,"From now on, I'm trying to help the government, even if it's a small thing, so that the government doesn't subsidize it. There are many options for Vivo, BP and Mobile."
3238,Puan Maharani received complaints from a rice trader named Agus who complained about the increase in fuel prices that had recently been signed by the government
3239,this is a misleading appeal in this way the government will have a reason to completely abolish fuel subsidies
3240,the government provides direct cash assistance with fuel oil for underprivileged residents of Maluku ready to guard
3241,"his mouth always hurts the people's heart, it doesn't deserve it, so the presidential chief of staff, Moeldoko, cites government data which records the percentage of fuel subsidies enjoyed by the middle and rich people"
3242,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3243,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3244,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3245,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3246,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3247,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3248,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3249,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3250,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3251,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3252,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3253,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3254,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3255,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3256,Presidential chief of staff Moeldoko cites government data which records the percentage of fuel subsidies enjoyed by the middle and the rich
3257,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3258,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3259,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3260,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3261,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3262,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3263,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3264,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3265,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3266,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3267,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3268,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3269,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3270,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3271,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3272,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3273,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3274,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3275,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3276,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra
3277,"Adjusting the price of fuel oil is the government's step to avoid a state budget crisis, the people of West Nusa Tenggara support the government"
3278,transjakarta claims to have experienced an increase in the number of customers in the last month after the government raised the price of fuel oil in september
3279,social bearing fuel price adjustment is a form of government's support for the people flash news watch in full here
3280,democrats ask the government to be wiser in making policies because currently the people are having a hard time due to rising fuel prices ahy a firm leader
3281,"to increase people's purchasing power, the government diverted fuel subsidies into social assistance funds in this way, the distribution of subsidies would be more targeted because they were directly received by vulnerable groups of the poor"
3282,the government distributes BSU to help residents who are having difficulties affected by the increase in fuel prices
