,tweet,sentimen
1525,"Sri Mulyani said that the government must provide social assistance as a result of the increase in fuel prices for Central Kalimantan, Central Kalimantan, and support the adjustment of fuel prices for very appropriate policies.",positive
1489,direct fuel oil cash assistance forms the success of Jambi's information government,positive
765,The government provides compensation with the Social Security Administration for the Special Region of Yogyakarta for the price of Yogyakarta fuel oil,positive
885,"Previously, the government announced that the transfer of fuel subsidies was carried out so that the subsidies provided by the government were more targeted",positive
556,let's support the government in distributing direct fuel oil cash assistance so that it is right on target in Jambi,positive
1486,"one of the small communities that supports the government's policy regarding the increase in the price of subsidized fuel oil, the small community only supports then who often has demonstrations of rich people who claim to be poor, thank you maszeh main enthusiasm for work",negative
69,continue to voice our support for the government so that the distribution of fuel oil cash assistance can run smoothly,positive
514,It's true that this fast move by the government has received direct cash assistance from Voice of Aceh,positive
509,"Come on, people of Central Kalimantan, let's support the government to adjust the price of subsidized fuel oil in Central Kalimantan in Palangkaraya, the beautiful city of Central Kalimantan",positive
340,it's also true that the government's move to increase the price of fuel oil should make companies consider the WFH option only as a working calculator,positive
221,"direct fuel oil cash assistance is one of the compensation for adjusting the price of fuel oil from the government, thank you Pak Jokowi, Central Java",positive
146,the adjustment to the price of fuel oil taken by the government to contain inflation is appropriate in aceh,positive
1053,distribution of fuel oil direct cash assistance almost the government will try to be one hundred percent today or the day after tomorrow in East Nusa Tenggara,positive
1138,the government is able to maintain the economy amid the adjustment in the price of fuel oil Jambi supports the adjustment in the price of fuel oil,positive
803,monitor the distribution of government blt ensure direct cash assistance is right on target Jambi support direct cash assistance fuel oil,positive
508,appreciates the government's efforts to encourage oversight of the distribution of direct fuel oil cash assistance,positive
1398,"the government needs to make adjustments to the price of fuel oil for the welfare of the people, the government's policy is right in North Sumatra",positive
176,let's be wise to use direct fuel oil cash assistance from the Jambi government,positive
804,the government ensures that the distribution of direct fuel oil cash assistance is right on target and reaches small communities. support the distribution of direct cash assistance in North Sumatra,positive
168,steadily moving forward the government in adjusting the price of fuel oil in the special region of Yogyakarta the price of fuel oil in Yogyakarta,positive
1354,now no demonstrations fuel oil but support blt no more crying because it's not opposition hahahaha let's support the government,negative
1438,"let's reduce the government's burden by buying fuel oil at private gas stations, the government is happy, the subsidies are reduced",positive
129,adjustment of fuel prices is the right step for the government of Jambi to support the adjustment of fuel prices,positive
189,The community appreciates the government's steps regarding adjusting the price of fuel oil so that it is right on target for Central Kalimantan,positive
136,fuel oil direct cash assistance disbursed in november sulawesi is supporting government policy,positive
1423,the president said that nationally the distribution of direct cash assistance blt fuel oil has so far reached percent,positive
1278,Adjustment of fuel oil is the right step for the government of Central Java to sound,positive
894,the government has announced the transfer of fuel subsidies so that the subsidies provided by the government are more targeted,positive
197,the Jokowi government accelerates the distribution of direct fuel oil cash assistance to the people of Papua,positive
290,the government continues to accelerate the distribution of direct cash assistance blt fuel oil to the public. This social assistance aims to ease the economic burden and maintain the purchasing power of vulnerable poor households as a result of rising fuel prices,negative
36,the government has increased the quota for pertalite fuel oil and subsidized diesel which has been in effect since October to meet people's needs until the end of the year aremania telkomsel nasdrun tni nasdem sincerely prioritizes the people,positive
767,"Bangka Belitung Archipelago Due to world oil price fluctuations, the government's fuel price adjustments are correct",negative
232,the fuel oil direct cash assistance program from the government has greatly eased the economic burden on the people of Banten,positive
645,the government is still responsible for fuel subsidies,positive
33,Jambi's government policy is right to support the adjustment of fuel prices,positive
1112,Aceh News The government is able to keep the economy stable amid adjustments to fuel prices,positive
1509,the extraordinary distribution of direct oil fuel cash assistance almost immediately felt the benefits of fuel oil cash direct assistance the right solution the government of bengkulu kpm welcomed the fuel oil cash direct assistance,positive
1068,East Nusa Tenggara government policy related to adjusting the price of fuel oil has good benefits for the people of Indonesia,positive
865,"the government will guarantee the people with social security regulations, let's support the government's policy in adjusting fuel prices, greetings from the people of East Nusa Tenggara",positive
341,the government diverted some of the fuel subsidies to aid that is more targeted to support papua,positive
1085,support the distribution of direct cash assistance fuel oil South Sumatra government appreciation,positive
199,let's take advantage of direct fuel oil cash assistance from the government of Gorontalo wisely,positive
429,the distribution of direct cash assistance is evidence that the government is protecting vulnerable communities amid the price adjustments for fuel oil in Java,negative
1539,direct fuel oil cash assistance is very beneficial for the people of North Sumatra. We support government policies,positive
876,"adjustments to fuel prices, the government will provide compensation with the Sulawesi Perlinsos currently supporting government policies",positive
730,The government ensures that direct fuel oil cash assistance targets West Sumatra,positive
919,The government ensures direct cash assistance for liquid fuel oil starting in November,positive
297,there is the potential for increased consumption of fuel oil the government increases the quota of pertalite and diesel Indonesia lazlive rain ralvi vouchers fifa fandom hug genuinely prioritizes the people army in the hearts of the people,positive
73,"Anticipating fluctuations in world crude oil prices, the Indonesian government is considered appropriate because it adjusts the price of fuel oil, but to maintain the purchasing power of the people of West Papua, they have received bltbbm",negative
807,the government's policy of diverting fuel subsidies to direct cash assistance really really helped the economy of the people of Banten,positive
547,The government's policy of adjusting fuel prices is the right step for South Kalimantan,positive
949,"Simultaneous social service activities for the Central Java Police the impact of the increase in government subsidized fuel oil carried out by the Central Java Regional Police Ditpolairud are as follows: Friday, September, at WIT",positive
1439,I defend the long queues to buy non-subsidized fuel oil just to reduce the government's losses,negative
1417,the government of the strait hulu kelurahan followed up on residents' complaints of not receiving direct fuel oil cash assistance,positive
1424,the government gives a warning to stop production of bomil bbm indra herlambang jeno on starry night renjun raisa jisung sehun hot sauce ferdy sambo riot,positive
821,The government was successful in containing inflation thanks to adjustments to the price of Banten's fuel oil,positive
663,assalammualaikum good evening fuel oil price adjustments so be wise in using vehicles let's use the means of transportation provided by the government so it doesn't get stuck either ok,positive
1241,"I'm sorry for the government, he said it's heavy on pensions, civil servants, subsidies for fuel, etc., but uh, he said, the state budget surplus, but uh, it keeps adding to debt, ahh, it doesn't reach my brain, please, sir, let's switch to private fuel oil.",negative
1409,"soaring world oil prices make the government need to adjust the price of fuel oil so that the state budget is not broken. this is the right decision, yes and good for the future of indonesia, banten",positive
623,the entire community of North Sumatra supports the government in adjusting world fuel prices so that the allocation of subsidies can be more targeted,positive
1162,"public observers believe that the government is able to keep the wheels of the people's economy spinning after the establishment of the fuel price adjustment policy, Jambi news",positive
212,update aceh the government really pays attention to low-income communities in the midst of adjusting fuel subsidies,positive
1035,the distribution of direct oil fuel cash assistance is almost evenly distributed The government's right strategy in distributing subsidies is right on target bengkulu kpm have felt the benefits of oil fuel cash direct assistance,positive
1422,nnpc itself has yet to turn over any money to the federal government this year because most of the costs are subsidized,positive
1451,"What's wrong with BBM, just like a play by advocating how to continue the government's drama on BBM, friends, you can read more on the Kemasos Wordpress via the link below Greetings, Kemasos Green Earth",negative
727,distribution of direct fuel oil cash assistance is evidence that the government protects the community amidst adjustments to the price of fuel oil in West Sumatra,positive
701,We definitely have to support the government's policy regarding the risk of being rich in fuel oil,positive
1022,The people of Jambi are also very grateful for the direct cash assistance from fuel oil from the Jambi government for receiving direct cash assistance,positive
1494,what's going on in Indonesia until now the price of fuel oil is still high while the price of oil has fallen so much is it taking advantage of the current government cc bro oil prices fell to their lowest level since january,positive
234,"Residents of East Nusa Tenggara, come on, let's support the adjustment of fuel prices so that the subsidized fuel funds distributed by the government are more targeted and more beneficial to society",positive
1007,"finally the government has distributed direct fuel oil cash assistance to the people of West Papua, who have received bltbbm",positive
978,Price stability is the main key to the government's success in facing the increase in Moeldoko's fuel oil,positive
67,"Fuel price adjustments are being made so that the subsidies are right on target, Sulawesi is being supported by the government",positive
24,the government's steps to adjust the price of fuel oil are a momentum for improving the structure of providing subsidies to Japan ferdy sambo aremania telkomsel nasdrun tni nasdem sincerely prioritizes the people,positive
216,thank you government for providing direct fuel oil cash assistance to the community,positive
812,the government is committed to maintaining the purchasing power of the less fortunate with the policy of adjusting fuel oil in the Bangka Belitung Islands,positive
735,update aceh direct fuel oil cash assistance is proof of the government's concern for the community in the midst of adjusting fuel prices,positive
1153,"support the government diverting fuel subsidies to realize the principle of justice, don't let the subsidies for the common people benefit the rich, the government's policy is right, North Sumatra",positive
111,"The government made an adjustment to the price of fuel oil to contain inflation, fully supporting the adjustment to the price of fuel oil in North Maluku",positive
166,"the price of obligatory subsidized fuel oil has fallen, the price of Indonesian crude oil, the price of Indonesian crude oil, has fallen far below the figure assumed in the state budget for the year, so that no one will say that the people are subsidizing the government",negative
1492,direct fuel oil cash assistance in almost East Nusa Tenggara supports the government's program,positive
207,"Calm down, bro, eeehhhh the government is googling, revising the Perpres on fuel subsidy rules so that fuel subsidy recipients are right on target, ok?",positive
274,"This social assistance aims to ease the economic burden and maintain the purchasing power of vulnerable poor households as a result of rising fuel prices, Jokowi's gas, and economic recovery.",negative
41,"Thank you, the government has distributed contributions in the form of direct fuel oil cash assistance to people in need",positive
591,The community appreciates the government that has provided direct cash assistance for fuel oil in the Riau Islands,positive
1388,the government's policy of diverting fuel subsidies to direct cash assistance is the government's commitment to realizing the use of the budget that is right on target,positive
525,The government's policy is to adjust the price of fuel oil to shift the budget to a more useful sector in Maluku,positive
287,"Exactly a month ago, the government made adjustments to the price of subsidized fuel oil. This government policy apparently raised the inflation rate. Read more",positive
469,The fuel price adjustment policy is a form of the government's efforts to help the poor people of the Bangka Belitung Islands,negative
1350,"the adjustment in the price of fuel oil is right, the people of West Papua are very supportive of the government",positive
121,the government diverted some of the fuel subsidies to aid that is more targeted at Steady Banten,positive
1558,"the realization of direct fuel oil cash assistance is almost wow, the East Kalimantan government",positive
1252,"the government's policy is correct to adjust the price of subsidized fuel oil, all for the sake of distributing subsidies that are right on target, the chatter of the people of North Sumatra",positive
928,"apart from saying that the quality of Pertamina's products is decreasing and making it more wasteful, in fact this is a manifestation of the people's frustration which is already mounting, the government should be aware",positive
673,"sometimes when you think about it, the narrative actually isn't that the government is increasing fuel prices but cutting fuel price subsidies, the keyword is subsidies",negative
1141,the government was able to maintain the economy amidst adjustments in fuel prices,positive
886,the government has announced the diversion of fuel subsidies for these subsidies that have been provided by the government to be more targeted,positive
956,"dozens of mothers who are members of the people's health council came to the Depok mayor's office because they did not receive direct cash assistance or direct fuel cash assistance. On Thursday, they demonstrated demanding that the Depok city government immediately re-data of residents who were not registered",positive
25,We must be grateful because the price of fuel oil in Indonesia is still much cheaper compared to other countries. The price of fuel oil is cheap because it is subsidized by the government.,positive
1134,the government was able to maintain the economy amid the price adjustments for Aceh's sound fuel,positive
149,the adjustment of fuel prices by the government is appropriate for west java,positive
925,"together with the regional government of the KNPI and students from the Grobogan Police, they again distributed social assistance to people affected by the adjustment in fuel prices",positive
1176,Mr. Nuwunsewu Niki Kulo Ngonangi official car type Innova refueling oil type Pertalite ten Sirandu Gas Station Pemalang Dinten Friday September at WIT is clearly not in accordance with the government's wisdom,negative
696,"All economies agree that the social bearing policy of fuel oil is a form of the government's support for the people of Jokowi, the great Jambi proud",positive
843,direct fuel oil cash assistance is a form of government concern for the people of Banten,positive
889,the government has announced that it is diverting fuel subsidies so that the subsidies provided by the government can be more targeted,positive
598,the government continues to accelerate the distribution of fuel oil cash direct cash assistance to the Special Region of Yogyakarta,positive
1020,it is very appropriate to adjust the price of fuel oil by the government to suppress inflation which has increased dramatically in East Nusa Tenggara,positive
139,direct cash assistance is a compensation for adjusting the price of Sulawesi's fuel oil while supporting government policies,positive
749,distribution of direct cash assistance dsn bsu evidence that the government protects the people of the special region of yogyakarta direct cash assistance fuel oil yogyakarta,positive
1284,the boisterous rhetoric of rising fuel oil that is out of control with the influence of inflation shooting beyond fiscal policy can the government wisely explain that this is a cycle that must be accepted,positive
1004,"The government is able to maintain the economy amid the adjustment in the price of fuel, the people of Papua support the adjustment in the price of fuel",positive
323,"let's reduce it immediately, what are you waiting for, the trend of world crude oil prices is shrinking PKS urges the government to lower the price of subsidized fuel oil for the economy",negative
180,"Puan Struggle ensures that the policy of increasing fuel prices is always evaluated, especially the impact on the quality of people's welfare. The Republic of Indonesia supports the government to divert the fuel subsidy budget in the form of social assistance",positive
1272,adjusting the price of subsidized fuel oil so that it is right on target for the people of Lampung supports the government's right steps,positive
450,"The government dispenses IDR trillion in social assistance, a signal that the price of fuel oil is getting stronger",positive
607,the government accelerates the distribution of direct oil fuel cash assistance to the special region of Yogyakarta oil fuel cash assistance Yogyakarta,positive
1043,the government was able to maintain the economy amid the price adjustments for fuel oil greetings from aceh,positive
1352,social assistance is a government solution that knows better how to deal with the impact of adjusting West Papua fuel prices to support adjustments to fuel oil,positive
296,the new news is that the pertalite quota has been added by as much as a million if and the subsidized diesel fuel has been added by as much as a million if it has been in effect since October,positive
1293,"so that the state budget is not broken, the government is taking steps to adjust fuel prices, let's continue to support our government, aceh",positive
1250,"fuel price adjustments are made so that the subsidy budget is diverted to more useful sectors come on let's join us residents of the city of Mataram, West Nusa Tenggara, to support the government in targeted subsidies",positive
94,This BLT direct cash assistance is assistance promised by the central government for the community after the increase in fuel oil which is channeled through the regional government,positive
1425,"let's reduce government subsidies to how to do it because what Pertamina subsidizes, yes, let's use shell vivo and brands other than Pertamina, nationalism weits, wait a minute, increase the price of fuel oil while reducing the quality, what's called nkri, prices keep going up",negative
637,the people of west papua support the government in accelerating the distribution of direct fuel oil cash assistance to the community,positive
1304,the government provides direct fuel oil cash assistance to poor citizens of West Sumatra,negative
286,"what steps have been taken by the government and Pertamina in regulating fuel subsidies so that they are right on target, follow the discussion tonight at 09.00 WIB only on KompasTV streaming",positive
488,the West Papua wondama bay district government allocates a budget of IDR billion in changes to the APBD for social protection spending in order to deal with regional inflation after adjusting subsidized fuel prices,positive
444,"to increase people's purchasing power, the government diverted fuel subsidies into social assistance funds for social assistance",positive
1208,democrats ask the government to be wiser in making policies because right now the people are having a hard time due to rising fuel prices ahy a firm leader ww,negative
1395,"thank God, finally the government has started distributing direct fuel oil cash assistance to underprivileged people throughout Indonesia, hopefully this assistance will really help the economy of the people of North Sumatra",positive
1198,Presidential chief of staff Moeldoko cites government data which records the percentage of fuel subsidies enjoyed by the middle and the rich,positive
275,Fuel oil adjustment is a solution to help more underprivileged communities through assistance provided by the Bangka Belitung Islands government,positive
806,east nusa southeast information for all of us direct cash assistance liquid stage fuel oil in november the government loves the community,positive
1152,"The government has started distributing direct fuel oil cash assistance to all Indonesian people, the people of North Sumatra are increasingly prosperous",positive
1206,democrats ask the government to be wiser in making policies because currently the people are having a hard time due to rising fuel prices ahy firm leader mq,negative
32,in full click this link permission tag,positive
1104,the government provides direct fuel oil cash assistance to people with disabilities and Jambi orphans,positive
307,the price of fuel oil in Lembata district which is sold on the side of the road with a measurement of liters but the size is not up to a liter with a fixed price if the regional government does not immediately take action,positive
770,great thanks Jambi government for supporting the adjustment of fuel oil,positive
11,the government intervenes in determining fuel prices see more in the infographic above,positive
872,"prices go up, bad quality is rotten by the current government, just increasing fuel oil is already bothering the people, the quality of fuel is also sadly low",negative
1067,"the transfer of fuel subsidies to maintain the purchasing power of the poor, the people of West Papua, always support positive policies by the government of West Papua, everyone can",negative
86,the distribution of direct fuel oil cash assistance is proof that the government continues to strive to improve people's welfare to support the distribution of direct cash assistance in North Sumatra,positive
778,The fuel oil social bearing policy is a form of the government's alignment with the people of North Maluku,positive
1060,support the government to adjust the price of fuel oil for the welfare of the people of Indonesia fuel subsidies are right on target Jambi,positive
1548,"thank God, finally the government has started distributing direct fuel oil cash assistance to underprivileged people throughout Indonesia, people are increasingly prosperous, support the distribution of direct cash assistance, North Sumatra",positive
1082,direct fuel oil cash assistance for the people of South Sumatra is appreciated by the government,positive
1065,it's amazing that the government is able to maintain the economy amidst adjustments in the price of West Java fuel oil,positive
782,distribution of direct cash assistance and evidence that the government is protecting vulnerable communities amidst adjustments in fuel prices,negative
1435,"a member of commission vii the democrat faction of the parliament assesses that the plan to convert LPG not to an electric stove is not as simple as just providing an electric stove, so he asked the government to be wiser in making policies because currently the people are having a hard time due to rising fuel prices",negative
562,the government's policy of diverting fuel subsidies to direct cash assistance is very appropriate in realizing the use of subsidies that are right on target for North Sumatra,positive
209,news aceh the government really pays attention to the small community in the midst of adjusting fuel subsidies,negative
1172,"the government's policy of diverting fuel subsidies to social assistance is the government's commitment to realize the use of subsidies that are on target, support the adjustment of fuel prices in North Sumatra",positive
739,"Aceh News Indonesian people, especially those in Aceh, strongly support the government's move to adjust fuel prices",positive
594,riau islands appreciation of the government that provides direct cash assistance fuel oil to the people,positive
123,"the price of subsidized fuel oil is right, it needs adjustments to government policies, it's right, it's steady, Banten",positive
734,"The government made adjustments to the price of fuel oil to contain inflation in the special region of Yogyakarta, the price of fuel oil in Yogyakarta",positive
931,"You know that the plan is that the government & Pertamina will regulate subsidies that are right on target, to be honest, I agree with this, but is it true that if this is already running, subsidized fuel oil will really be right on target?",positive
98,"the government made adjustments to the price of fuel oil in order to realize the use of subsidies that are right on target in North Maluku, Ternate",positive
377,"Is it true that the majority of respondents are satisfied because the government's assistance program for the rich, when yesterday's direct fuel oil cash assistance really helped Pak Jokowi's performance to increase",positive
130,direct cash assistance is one of the compensation for adjusting the price of Sulawesi's fuel oil while supporting government policies,positive
23,the government chooses the path of justice by defeating fuel subsidies to become blt japan ferdy sambo aremania telkomsel nasdrun tni nasdem sincerely prioritizes the people,positive
1407,The government is trying to prevent fuel subsidies from being enjoyed by the rich in North Sumatra,positive
1471,"the polemic around pertalite fuel is in fact really wasteful since the government raised fuel prices, I don't know if Pertamina is tweaking the quality of pertalite now, hopefully there are experts who can update fuel oil levels now, if this continues, it's ready to shift to vivo",positive
555,the Hokowi government accelerates the distribution of direct fuel oil cash assistance to the community,positive
370,The government made the transfer of fuel subsidies with careful consideration of West Kalimantan,negative
383,"Let's escort together direct cash assistance from the special regional government of Yogyakarta, direct cash assistance from Yogyakarta fuel oil",positive
201,"the government will provide socialization regarding the use of subsidized fuel oil, how this socialization will be carried out and how to ensure fuel oil subsidies are right on target, follow the discussion tonight at 11:00 a.m. on KompasTV streaming",positive
917,Inflation control and community social protection to overcome the impact of rising fuel prices on the economic sector continue to be rolled out by the East Java Provincial Government with a total budget of IDR billion,positive
368,"the provision of direct fuel oil cash assistance as a policy taken by the government after the adjustment in fuel prices turned out to be quite appreciated by the public, Jokowi's performance went up",positive
973,the government continues to accelerate the distribution of fuel oil direct cash assistance,positive
387,the provision of direct fuel oil cash assistance from the government is very effective in helping the people of West Kalimantan,positive
816,Instead of subsidizing fuel oil in the form of the government prioritizing the poor in Bali,negative
1316,"Thank God, millions of people have received direct cash assistance from fuel oil from the West Java government",positive
256,the distribution of direct fuel oil cash assistance is proof that the government is very concerned about the welfare of the community to support the distribution of direct cash assistance in North Sumatra,positive
1221,"In fact, this has helped the government, which recently complained that fuel subsidies were too high",negative
1119,fuel oil direct cash assistance forms the government's alignment with the people optimally in West Sumatra,positive
169,the government guarantees that fuel subsidies will be late for Central Kalimantan,negative
1329,East Nusa Tenggara strongly supports the distribution of direct fuel oil cash assistance that is being carried out by the government,positive
560,direct fuel oil cash assistance is the government's solution in maintaining the purchasing power of the people of Jambi,positive
373,The government's step in diverting fuel subsidies is right in West Kalimantan,positive
909,"Right earlier, the topic was fuel oil, right? There are subsidies, for example, the premium is subsidized, around per liter. If the poor use motorbikes, you can say that it's a liter to commute so it's a subsidy.",positive
719,"Bhabinkamtibmas personnel from the Medan Kota Police, An Bripka Rully, monitored gas stations located at Jl. Merbabu, Medan, in relation to the increase in subsidized fuel prices raised by the government in anticipation of long queues",negative
791,thank you government for distributing direct fuel cash assistance this is proof the government cares about the people supporting the distribution of direct cash assistance north sumatra,positive
954,the government continues to accelerate the distribution of fuel oil cash direct assistance which has now reached,positive
1251,"clearly more effective, Mr. President, around my home area, there are many underprivileged people who are grateful for receiving direct fuel oil cash assistance from the government, Steady Banten",positive
1167,"the government's policy of adjusting fuel prices has had a positive impact on Indonesia's economic stability, supporting fuel price adjustments in North Sumatra",positive
1204,the government calls for direct cash assistance from fuel oil to be used to buy basic necessities,positive
868,the government will distribute fuel oil cash assistance quickly and precisely to achieve health goals for the people of East Nusa Tenggara,positive
972,the government was able to distribute direct fuel oil cash assistance in a short time,positive
1155,"the price of subsidized fuel oil is right, it needs to adjust government policies, it is right, North Sumatra",positive
1521,"Thank God, the distribution of direct fuel oil cash assistance has made Jambi proud of the government",positive
1071,the government was able to maintain the economy amid adjustments to the price of fuel oil in West Sumatra,positive
964,Adjusting the price of fuel oil is the government's effort to make the distribution of subsidies fairer and more targeted.,positive
774,"the disbursement of direct fuel oil cash assistance stage to will soon be realized, thanks to the Jambi government",positive
324,"The government is currently working on a revision of the Presidential Decree on the provision of distribution & retail selling price of fuel oil, which regulates restrictions on recipients of subsidized fuel oil and assignments so that the types of subsidized diesel and pertalite are more targeted.",positive
203,Is direct cash assistance from fuel oil right on target? Let's look at the government's policy of diverting the fuel subsidy budget into social assistance for poor people. This social assistance is expected to maintain people's purchasing power.,negative
84,distribution of fuel oil direct cash assistance is the government's commitment to improve the welfare of the people of North Sumatra,positive
633,"Direct cash assistance is right on target, the people of North Kalimantan are grateful for the direct cash assistance from the adjustment of fuel prices from the government",positive
908,So far BSU fuel oil has been distributed to millions of workers. The government estimates that the total number of recipients of BSU fuel oil is around million people,positive
611,the government accelerates the distribution of direct fuel oil cash assistance,positive
398,"the distribution of direct fuel oil cash assistance directly by the president is a solution from the government overcoming the impact of adjusting fuel prices in Bengkulu, Camkoha",positive
91,"the government increased the pertalite quota by as much as million kiloliters from the initial quota of million KL, while for subsidized diesel it was added another million from the initial quota of million KL",positive
1106,the government provides direct fuel oil cash assistance to Jambi SMEs,positive
430,the government diverted some of the fuel subsidy for assistance that was more targeted in West Java,positive
779,the government will provide compensation due to the adjustment in the price of fuel oil in North Sumatra,negative
1143,the wheel of economic rotation will spin even faster because through fuel adjustment subsidies the government provides assistance to the underprivileged and small and medium enterprises of the Bangka Belitung Islands,negative
291,the government diverted fuel subsidies for more targeted assistance,positive
57,"The incompetent management of the state budget has led the government to issue a policy of increasing fuel prices but it is not proportional because the wages for workers are different for each region and are still quite low, now it is even a waste of the state budget again",negative
1345,"the government provides direct fuel oil cash assistance to underprivileged citizens direct cash assistance is very effective because it is right on target, the government program is very good, Banten",positive
257,The government has taken the right steps in adjusting fuel prices in anticipation of the impact of the East Nusa Tenggara global crisis,positive
888,the government has announced the transfer of subsidies to fuel oil so that the subsidies provided by the government can be more targeted,positive
1519,"direct oil fuel cash assistance has been launched by the government, congratulations to those who receive it, hopefully it will be useful, especially in the special area of ​​yogyakarta, yogyakarta fuel oil direct cash assistance",positive
1466,"At first I was skeptical that Mulan Jameela's protest would be responded to by the government, but it turned out that LG canceled the salute for the time being. Please the government, don't fiddle with cooking methods in our kitchen, we are busy adjusting to fuel oil and groceries",negative
1066,"It is believed that the government can overcome all economic problems amid the current adjustment in fuel prices, the people of Banten fully support this",positive
388,the community felt helped by the direct cash assistance from fuel oil from the West Kalimantan government,positive
335,Jambi residents also support government policies. Residents are very enthusiastic about receiving direct fuel oil cash assistance,positive
273,the adjustment of fuel oil is proof of the government's commitment to protecting the underprivileged by providing social assistance to the Bangka Belitung Islands,positive
756,The people of Medan City support the government in adjusting fuel prices for subsidies that are right on target for North Sumatra,positive
1077,The people of East Nusa Tenggara fully support the government's steps to maintain economic stability through adjusting fuel prices,positive
1508,the community appreciates the provision of direct fuel oil cash assistance because the government is thinking about how to keep the wheels of the economy running when the price of gasoline adjusts to the people's economy of Bengkulu,positive
128,Adjusting fuel oil is a mature step for the government to save the finances of the Bangka Belitung Archipelago,positive
802,"Come on, let's support the government's adjustment of fuel oil for the common good of West Java",positive
28,the government accelerated the distribution of direct fuel oil cash assistance to the people of Jambi to support Indonesia,positive
1207,"People say that so that the government doesn't spend a lot of money on fuel subsidies, it's better to buy it at the gas station next to it",positive
882,pt pos indonesia Persero received a target from the government to distribute fuel oil cash assistance for two weeks throughout indonesia currently pos indonesia focuses on distribution in remote frontier areas,negative
1483,"active members of the Tanah Abang Police, Pali Police, monitoring gas station APMS No Tanah Abang and giving an appeal to vehicle users in the Tanah Abang sub-district area of ​​Pali Regency regarding the increase in the price of fuel oil by the government",negative
510,"continue to seek employment for the community regarding the adjustment of fuel prices, the government must take the right steps",positive
675,the government's steps to adjust the price of fuel oil are appropriate,positive
151,"Complaint service for government assistance in Central Java, please report if there are irregularities in government assistance due to the increase in fuel oil",negative
244,"the right decision, the government policy is right to adjust the price of subsidized fuel oil, all for the sake of distributing subsidies that are right on target, the chatter of North Sumatran residents",positive
714,The fuel oil social bearing policy is a form of the government's alignment with the people of North Sumatra,positive
543,"it is right for the government to apply an adjustment in the price of fuel oil so that the use of the budget is right on target, the people of Ambon city should not be provoked by the atmosphere of the problem of adjusting fuel",positive
544,The government will continue to oversee the distribution of direct fuel oil cash assistance so that it can be enjoyed by the people of the Bangka Belitung Islands,positive
639,the government accelerated the distribution of direct fuel oil cash assistance to the people of west papua in october,positive
697,"the government is asked to pay attention to the allocation of fuel subsidy funds so that it is right on target for fuel subsidies in previous years which were not quite right on target, now reform efforts have been made to realize fuel oil on target",positive
1289,the government will provide direct cash assistance to orphans of the Sulawesi community while agreeing to a policy of adjusting fuel oil,positive
1312,distribution of direct cash assistance as a result of adjustments in the price of fuel oil is the realization of support from the Riau Islands government,positive
423,"East Nusa Tenggara, all parties support the regret of fuel prices, the government cares about the common people",negative
910,good news for all of us now the government will issue a targeted subsidy arrangement that will make the less fortunate people more able to enjoy the use of subsidized fuel oil,positive
1171,"The government's policy of adjusting the price of fuel oil is appropriate in maintaining Indonesia's economic stability, supporting the adjustment of fuel prices in North Sumatra",positive
659,direct cash assistance is a solution to overcome the impact of adjusting the price of fuel oil,positive
797,review the distribution of government assistance in the city of Bau Bau President Jokowi conveys the realization of BSU and direct cash assistance Jambi supports direct fuel oil cash assistance,positive
1536,"the distribution of fuel oil direct cash assistance is almost complete, thanks to the government of North Sumatra",positive
1201,just stop you jokowi it's useless you can't handle anything you can't handle the migor mafia the fuel mafia the sugar & soy import mafia you can't handle almost all the problems of the nation and the country so what are your skills apart from being stupid,negative
99,"Economist Faisal Basri invites the public to think smartly in response to the government's policy of adjusting fuel prices, which has tried to suppress Aceh's inflation",positive
850,it is indeed the right time for the government to make adjustments to fuel prices because so far it has not been on target and has burdened the west papua state budget in october,positive
448,Direct cash assistance from fuel oil protects the people from global price fluctuations. The people of East Java are very grateful to the government,positive
1455,"If someone says that fuel subsidies are being revoked, that's wrong, right, that's true in the allocation area, because so far, many subsidies have been on the wrong target and the government is trying to make subsidies more targeted this time.",positive
755,the government has accelerated the distribution of direct fuel oil cash assistance to the people of North Sumatra North Sumatra,positive
976,The energy law and the oil and gas law can become a legal basis for the government to be able to limit fuel subsidies so that the government should already prohibit the use of subsidized fuel oil for four-wheeled vehicles and above types of non-public transportation.,positive
115,"To contain inflation, the government took the right steps, namely adjusting the Aceh fuel price",positive
777,"Phase 1 cash assistance for fuel oil will be disbursed soon, thanks to the Jambi government",positive
72,"Karanganyar Serka Medi Triwibowo Babinsa Koramil Tasikmadu carry out Social Sciences with BP Suroso, residents of Geng Hamlet, Kaling Village, Kec Tasikmadu discuss community conditions related to direct fuel oil cash assistance provided by the government",positive
845,the government will ensure that the distribution of direct fuel oil cash assistance is right on target; the government will definitely prioritize the welfare of the people of East Nusa Tenggara,positive
537,the government made adjustments to the price of fuel oil to contain inflation in Sulawesi while supporting the policy of adjusting fuel prices,positive
849,The government continues to think about what is best for the people of Indonesia by adjusting fuel prices to contain inflation. South Sumatra supports government policies,positive
174,"let's be wise to take advantage of direct cash assistance from the Jambi government, support direct cash assistance from fuel oil",positive
87,the government's policy of channeling direct fuel oil cash assistance is very appropriate and helping the community's economy support the distribution of direct cash assistance in North Sumatra,positive
551,the government continues to strive to accelerate the distribution of direct fuel oil cash assistance to the people of Gorontalo,positive
1510,"immediately, the terms and methods for registering direct cash assistance for umkm Rp.",positive
