,tweet,sentimen
1255,"appropriate policy carried government, subsidy right target, far, subsidized fuel oil enjoyed rich, government diverted direct cash assistance, fuel oil West Papua, received bltbbm",positive
577,"wow, turn direct fuel oil cash assistance Jokowi government distributed million Indonesian citizen",positive
126,"Fuel subsidy burden state budget, adjusting fuel price right step government",positive
1008,"help resident affected increase fuel prices, Governor Central Java, Ganjar Pranowo, said small infrastructure development postponed, allocated assistance community district/city government, help",negative
1197,government provides direct fuel oil cash assistance non-citizens,positive
851,The government considered capable maintaining economy amidst adjustment fuel price,positive
694,Adjusting fuel price government's move avoid negative impact state budget crisis,negative
137,direct cash assistance liquid stage fuel oil starting november Sulawesi supporting government policy,positive
1009,support government adjust price fuel oil welfare people Indonesia fuel subsidy right target Jambi,positive
1408,"At first I skeptical Mulan Jameela's protest would responded government, turned LG canceled salute time being. Please government, fiddle cooking method kitchen, busy adjusting fuel oil grocery",negative
7,BLT direct cash assistance government consequence adjusting price fuel oil provides great benefit best Pertamina community,positive
502,government provides direct fuel oil cash assistance directly targeted salam beneficiary aceh,positive
854,"like government force vivo produce fuel oil worse quality pertalite, force price pertalite, still dangerous quality",negative
947,"policy adjusting fuel prices, government tried create justice le fortunate people west papua september",positive
631,price fuel oil Indonesia still cheap government provided unmitigated subsidy,positive
929,Price stability main key government's success facing increase Moeldoko's fuel oil,positive
1249,"The government distributed direct fuel oil cash assistance million people Indonesia, East Nusa Tenggara",positive
407,government diverted fuel subsidy appropriate assistance central java,positive
1466,cash direct assistance direct fuel oil cash assistance one social assistance distributed government reduce impact rising fuel price direct fuel oil cash assistance given million beneficiary throughout Indonesia,positive
357,adjustment price fuel oil made subsidy provided government targeted le affluent Jambi,positive
153,"since implementation fuel price adjustment government, Sungai Pinang Police continue routinely monitor review gas station jurisdiction active patrols, SPKT Bhabinkamtibmas, hoped oil refueling activity gas station running",negative
343,government issued policy adjusting price subsidized fuel oil subsidy transferred social assistance blt government committed using subsidy people's money target,positive
305,number observer considered policy distributing social support form direct cash assistance government recently intensified overcome impact adjusting fuel price appropriate official adjustment fuel price,positive
1346,"meter go again, fuel oil gone down, government also",negative
612,government still responsible fuel subsidy,positive
1184,help government reduce government's heavy burden fuel subsidy,negative
280,appreciation government's hard work distributing direct fuel oil cash assistance quickly accurately,positive
1292,government provides direct fuel oil cash assistance poor North Sumatra,negative
1457,fuel subsidy diverted education public health. Sulawesi currently supporting government policy regarding direct fuel oil cash assistance,positive
1080,The government able maintain economy amidst fuel price adjustment people Banten,positive
400,distribution direct cash assistance evidence government protecting vulnerable community amid adjustment fuel price Central Java,negative
468,Jokowi government accelerates distribution direct fuel oil cash assistance people South Sulawesi,positive
504,Jokowi government accelerates distribution direct fuel cash assistance Jambi community support direct fuel oil cash assistance,positive
534,government's policy diverting fuel subsidy direct cash assistance appropriate realizing use subsidy right target North Sumatra,positive
1016,"transfer fuel subsidy maintain purchasing power poor, people West Papua, always support positive policy government West Papua, everyone",negative
903,"contrary, people buy fuel oil private gas station wanting help government & burdened much sarcastic subsidy",positive
1203,All citizen North Sumatra fully support government's policy diverting fuel subsidy budget social assistance transfer subsidy major impact Indonesian economy,positive
550,"Bangka Belitung Islands, Jokowi government accelerates distribution direct fuel oil cash assistance community immediately helped",positive
1340,The government aggressively distributing direct fuel cash assistance direct fuel oil cash assistance people North Sumatra support,positive
1226,Adjustment fuel oil right step government Central Java sound,positive
1130,"yesterday fuel oil continued rise, many government even promoted moving electric vehicles, proved completely ignorant public transportation",positive
945,"The government must make adjustment price fuel oil order contain inflation, much greater cost impact, Maluku Baku Kele",positive
163,"currently government begin increase quota subsidized pertalite solan type fuel oil much one million kiloliters, subsidized diesel fuel added much another million kiloliter",positive
336,Diverting fuel subsidy brilliant idea Banten government,positive
59,direct fuel oil cash assistance government's effort help lower-class people steady Banten,positive
1118,The government made adjustment fuel price order maintain Indonesia's economic stability. Supports adjustment fuel price North Sumatra,positive
1405,"fuel oil direct cash assistance distributed community, especially lower middle class economy West Kalimantan, government",positive
1451,community appreciates provision direct fuel oil cash assistance government thinking keep wheel economy running price gasoline adjusts people's economy Bengkulu,positive
449,"direct fuel oil cash assistance distributed government without slightest deduction, thank you, government, people Gorontalo received",positive
855,direct fuel cash assistance program organda diy expect much government,positive
1181,"reduce rate adjustment fuel prices, government provides direct fuel oil cash assistance poor people",negative
1175,"government's step adjust price fuel oil order minimize subsidy wrongly targeted takedown, brigadier really welcome indonesia dreamies",positive
1342,"thank God, finally government started distributing direct fuel oil cash assistance underprivileged people throughout Indonesia, hopefully assistance really help economy people North Sumatra",positive
437,adjustment fuel oil made government rich take subsidy le fortunate Bangka Belitung Islands,positive
786,Adjusting price fuel oil best step government. Let's continue support Banten,positive
873,government deploys auditor oversee distribution direct fuel oil cash assistance,positive
1387,"pertamina guarantee quality pertalite according Bojonegoro government regulations, many complaint public increase price subsidized fuel oil,",positive
819,"adjustment fuel prices, government provide compensation East Kalimantan Social Security Agency",positive
1006,"transfer fuel subsidy maintain purchasing power poor, people West Papua, always support positive policy government West Papua",negative
586,"Fuel oil subsidy le fortunate, student must smart, South Sumatra support government policy",positive
941,"adjustment price fuel oil right government contain inflation, much greater cost impact aceh",positive
348,"Direct cash assistance fuel oil carried government help poor people Bangka Belitung Islands, Jambi",negative
1237,government provide direct cash assistance orphan Sulawesi community agreeing policy adjusting fuel oil,positive
1028,Aceh News Direct fuel oil cash assistance distributed government expected appropriate really need,positive
1163,democrat ask government wiser making policy currently people hard time due rising fuel price ahy leader firm nm,negative
463,really bad government subsidy price fuel oil go pertalite also wasteful maybe solution government haha ​​public subsidy subsidy distended official,negative
1160,government raised price pertalite diesel fuel first september jokowi said price fuel oil abroad much expensive,negative
1407,zulfikar hamonangan increase fuel oil yesterday government late hope change,negative
653,All economist agree social bearing policy fuel oil form government's alignment people West Java,positive
573,government accelerates distribution direct fuel oil cash assistance public,positive
647,distribution direct cash assistance evidence government protecting vulnerable community amid price adjustment fuel oil Jambi,negative
595,information kito people Jambi economist agree fuel oil social assistance policy form government's alignment people,positive
890,"The government must optimize recipient subsidized fuel oil timely manner accordance criterion energy law, namely poor.",negative
470,Just let government confused need little sneaky,negative
800,distribution direct fuel oil cash assistance reached government's appreciation people Riau Islands,positive
281,government's policy dealing adjustment price fuel oil right target,positive
932,government able maintain economy midst adjusting price fuel oil Jambi,positive
732,"support government's policy adjusting price fuel special region Yogyakarta, price fuel Yogyakarta",positive
715,distribution direct cash assistance dsn bsu evidence government protects people special region yogyakarta direct cash assistance fuel oil yogyakarta,positive
832,support adjustment fuel price subsidy diverted right target people West Papua. support government's firm policy step,positive
951,The people West Papua support government providing direct fuel oil cash assistance poor citizen,negative
1144,misleading appeal way government reason completely abolish fuel subsidy,positive
1037,"government able maintain economy amid adjustment fuel prices, people East Nusa Tenggara support adjustment fuel price welfare people",positive
1209,sure everything thought government continue support adjustment price fuel oil price fuel oil yogyakarta special region yogyakarta,positive
455,distribution direct cash assistance evidence government President Jokowi protecting vulnerable community amid adjustment fuel price Central Sulawesi,negative
584,Jokowi government accelerates distribution direct fuel oil cash assistance people Riau Islands,positive
147,adjusting fuel oil government's way maintaining strength state budget used run assistance program le fortunate Bangka Belitung Islands,positive
160,"The difference Indonesia Australian government regulated price fuel oil since last year, Australian government regulates much fuel oil tax must paid government.",positive
1111,government policy common good let's support adjustment fuel price,positive
750,government care people providing direct cash assistance fuel oil Riau Islands,positive
1117,"government's policy adjusting fuel price positive impact Indonesia's economic stability, supporting fuel price adjustment North Sumatra",positive
859,"Ideally, follow world oil prices, world oil price fallen barrel per barrel, suitable price Pertamina's fuel oil time, first pertalite barrel subsidized, even though government made profit",positive
952,"The government must make adjustment price fuel oil order contain inflation, much greater cost impact, West Papua, September",positive
1261,government accelerates distribution direct fuel oil cash assistance people special region Yogyakarta direct fuel oil cash assistance yogyakarta,positive
1215,support government's policy diverting fuel subsidy social assistance city Jambi,positive
628,"maintain people's purchasing power result adjustment fuel subsidies, government distributes direct cash assistance also BSU laborers, even experienced layoff",positive
606,West Papua support government providing direct fuel oil cash assistance solution maintain people's purchasing power,positive
164,"skincare & makeup, Central Java, Klaten, Central Java, safe packing, free gift, free shipping, affordable prices, link Malang KDRT shop, nct morning, sambo, horror door, government panpel apparatus, fuel oil, football, national football team, sugar, rizky baim prank",positive
106,adjusting price fuel oil right step taken government West Nusa Tenggara resident support adjustment fuel price,positive
1040,update aceh government distribute direct fuel oil cash assistance several category people,positive
617,government ensures direct fuel oil cash assistance right target Central Kalimantan,positive
1258,"We support government policy adjusting price fuel special region Yogyakarta, price fuel Yogyakarta",positive
329,Jambi resident also support government's policy direct fuel oil cash assistance target,positive
480,"Indeed, country pain pain, acute, Vivo selling RON fuel thousand protest government",positive
498,The government's policy adjust price fuel oil shift budget useful sector Maluku,positive
1400,fuel oil direct cash assistance solution maintain purchasing power people West Kalimantan government,positive
1467,direct fuel oil cash assistance form Jambi government's partisanship,positive
93,"government's right step adjusting price fuel oil welfare people Indonesia, East Nusa Tenggara",positive
809,fuel price adjustment diverted direct fuel oil cash assistance subsidy right target time government optimized distribution fuel oil cash assistance region,positive
433,government continues disburse fuel oil direct cash assistance people Bangka Belitung Islands,positive
1107,We must concerned development dynamic world oil prices. It natural government whole community North Sumatra support increase fuel prices.,positive
43,"Come on, Gaess, people Lampung, let's support government's policy regarding direct fuel oil cash assistance",positive
860,So far BSU fuel oil distributed million workers. The government estimate total number recipient BSU fuel oil around million people,positive
1318,"state budget broken, government need increase price fuel oil reducing aceh subsidy",negative
967,government considered capable maintaining economy amidst adjustment price lesti kdrt fuel,positive
710,government provides direct fuel oil cash assistance underprivileged residents. aceh support direct cash assistance,positive
1469,"So far, people able dominated use government fuel subsidies, Aceh's sound quick action",positive
1435,central government encourages regional government hasten realization regional budget expenditure tackle inflationary shock due rising fuel price,negative
765,government ensures direct liquid fuel cash assistance starting november Jambi support direct fuel oil cash assistance,positive
885,"many people misunderstand meaning increase price subsidized fuel oil, revocation subsidy government raised fuel price",positive
556,Jokowi government accelerates distribution direct fuel oil cash assistance people West Java,positive
1432,"Adjusting price fuel raise various reaction public global crisis like this. It would nice u support form government policies, end benefit all.",positive
69,Adjustment fuel price right step Indonesian people's government support adjustment West Sumatra's fuel price,positive
514,direct fuel oil cash assistance proof government's commitment care underprivileged community Bangka Belitung Islands,positive
509,"The government made adjustment price fuel oil contain inflation, people Papua strongly support adjustment fuel price",positive
340,government made adjustment price fuel oil order contain inflation whose cost impact far greater Jambi,positive
221,"direct fuel oil cash assistance one compensation adjusting price fuel oil government, thank Pak Jokowi, Central Java",positive
146,adjustment price fuel oil taken government contain inflation appropriate aceh,positive
1053,government provides direct fuel oil cash assistance people disability Jambi orphan,positive
1138,alhamdulillah finally fuel oil went world oil dropped dramatically government finally reduced fuel oil thank democrat consistently serve people,positive
803,riau island government appreciation show people direct fuel oil cash assistance right target,positive
508,"Jokowi government accelerates distribution fuel oil power plant people Central Sulawesi, people Central Sulawesi greatly assisted direct fuel oil cash assistance",positive
1347,Fuel oil direct cash assistance solution government people Banten support,positive
176,let's wise use direct fuel oil cash assistance Jambi government,positive
804,"fuel oil direct cash assistance helpful people Riau Islands, appreciation government",positive
168,steadily moving forward government adjusting price fuel oil special region Yogyakarta price fuel oil Yogyakarta,positive
1360,"utilization state budget must carried well possible, one adjust price fuel oil diverting subsidy budget social assistance, people North Sumatra strongly agree support government policy",positive
1385,genjerist cebong yet aware policy Jokowi PDI government increased price subsidized fuel oil several time,positive
129,adjustment fuel price right step government Jambi support adjustment fuel price,positive
189,The community appreciates government's step regarding adjusting price fuel oil right target Central Kalimantan,positive
136,fuel oil direct cash assistance disbursed november sulawesi supporting government policy,positive
1371,I even found reason increase fuel price war. The impact Russia-Ukraine war clearly occurred government increased energy subsidy budget Rp.,positive
894,distribution direct cash assistance reached figure government continues boost distribution direct cash assistance fuel oil order maintain people's purchasing power,positive
197,Jokowi government accelerates distribution direct fuel oil cash assistance people Papua,positive
290,government legally increase quota subsidized fuel oil,positive
36,"Fuel subsidy burden State Budget, adjusting fuel price right step Jambi government",positive
767,monitor distribution government blt ensure direct cash assistance right target Jambi support direct cash assistance fuel oil,positive
232,fuel oil direct cash assistance program government greatly eased economic burden people Banten,positive
645,Fuel subsidy right target Vice Chairman Commission VII DPR RI Maman Abdurrahman urged government change method open subsidy closed subsidy fuel subsidy launched government target,positive
33,Adjusting price fuel oil right step taken Jambi government support adjustment fuel price,positive
1112,"public observer believe government able keep wheel people's economy spinning establishment fuel price adjustment policy, Jambi news",positive
1454,"Bangka Belitung Islands direct fuel oil cash assistance widely felt poor, proud government",positive
1068,fuel oil direct cash assistance form government's alignment people optimally West Sumatra,positive
865,The government disburse phase II direct cash assistance BLT fuel oil November,positive
341,Banten resident support government's decision adjust price fuel oil fund diverted precisely target,positive
1085,"Bangka Belitung Islands, government provided direct cash assistance fuel oil million Indonesian people, thank Pak Jokowi",positive
199,let's take advantage direct fuel oil cash assistance government Gorontalo wisely,positive
429,Direct cash assistance fuel oil protects people global price fluctuations. The people East Java grateful government,positive
1483,"adjustment fuel price great step government thought sake people, support policy adjusting fuel price government south sumatra",positive
876,government able maintain economy amid adjustment price fuel oil Central Kalimantan Central Kalimantan,positive
730,Direct cash assistance fuel oil carried government help poor people Bangka Belitung Islands,negative
919,government made careful calculation adjusting price fuel oil Jambi,negative
297,"In dealing effect global crisis, government guarantee inflation controlled within range number social assistance program order maintain purchasing power fuel price increase effective suppressing inflation spikes.",positive
73,direct fuel oil cash assistance evidence government's attention middle lower class aceh fuel oil cash direct assistance,positive
807,The government protects public midst world oil price fluctuations. The adjustment price fuel oil right Riau Islands,positive
547,Jokowi government accelerates distribution direct fuel oil cash assistance people entitled special area ​​Yogyakarta oil fuel cash assistance Yogyakarta,positive
949,"Anies Baswedan naughty, that, Anies Baswedan it, yesterday Mr. President said high transportation cost due increase fuel price borne recalcitrant regional government.",negative
1386,"The government look fate people like this, see fate people tweet complaining fuel oil going up, told patient save, still buy quotas, sir, complain difficult buy rice",negative
1365,member parliament faction asked government think fate people time people already heavy due increase fuel oil inflation ready mess around discourse increasing electricity power & electric stove,negative
1372,angkot route Bandung district get free fuel government,positive
821,"extraordinary government together u support oversees direct fuel oil cash assistance policy right target positive impact u Indonesian people, especially people West Papua",positive
663,"The government asked pay attention allocation fuel subsidy fund right target fuel subsidy last year quite right target, reform effort made realize fuel oil target",positive
1241,"state budget broken, government taking step adjust fuel prices, let's continue support government, aceh",negative
1358,Adjusting price fuel oil right step government must support voice people North Sumatra,positive
623,Fuel oil social bearing policy form government's alignment people,positive
1162,Adjusting price fuel oil followed limiting subsidized fuel oil effort taken government subsidy enjoyed people entitled people still misunderstand fuel subsidy revoked regulated relocated,positive
212,update aceh government really pay attention low-income community midst adjusting fuel subsidy,positive
1035,government subsidizes direct fuel oil cash assistance help people South Sumatra government appreciates,positive
1370,"The price premium fuel oil raised, peralite removed, even kadalin offend common people, government urged government follow complaint pertalite type fuel oil wasteful",negative
1397,"If someone say fuel subsidy revoked, that's wrong, right, that's true allocation area, far, many subsidy wrong target government trying make subsidy targeted time.",positive
727,"The government course concerned people Special Region Yogyakarta, price fuel oil Yogyakarta",positive
701,update aceh direct fuel oil cash assistance proof government's concern community midst adjusting fuel price,positive
1022,government able maintain economy amid adjustment fuel price one sense,positive
1440,"fuel oil go up, die, demonstration I work, I need think fuel, let government think it, bother people, I'm poor person, I work, yes, kitchen steam day. sorry",negative
234,"alhamdulillah, direct cash assistance, fuel subsidy government, soon heard people North Sumatra",positive
1007,"thank government, direct cash assistance fuel oil really help people West Java",positive
978,government able maintain economy amid supportive Sulawesi fuel price adjustment,positive
67,continue voice support government distribution fuel oil cash assistance run smoothly,positive
24,We must grateful price fuel oil Indonesia still much cheaper compared countries. The price fuel oil cheap subsidized government.,positive
216,thank government providing direct fuel oil cash assistance community,positive
812,The government continues think best people Indonesia adjusting fuel price contain inflation. South Sumatra support government policy,positive
735,let fuel subsidy given government low-income people actually enjoy rich people Bangka Belitung Islands,positive
1153,government call direct cash assistance fuel oil used buy basic necessity,positive
111,"East Nusa Tenggara, fuel subsidy burden state budget, adjusting fuel price right step government",positive
166,"price obligatory subsidized fuel oil fallen, price Indonesian crude oil, price Indonesian crude oil, fallen far figure assumed state budget year, one say people subsidizing government",negative
1438,The reason government Pertamina increasing fuel price reduce burden paying subsidy buzzer indeed stupid,negative
207,"Calm down, bro, eeehhhh government googling, revising Perpres fuel subsidy rule fuel subsidy recipient right target, ok?",positive
274,important thing government explains strategy play fuel oil anymore,positive
41,The government channeled direct fuel oil cash assistance program reach accepted middle lower economic community West Kalimantan,positive
591,"government's policy right adjust price subsidized fuel oil, good people North Sumatra must support policy",positive
1337,"state budget broken, government need increase price fuel oil reducing subsidy south sunatera",negative
525,government committed keeping buying le fortunate distribution direct cash assistance fuel oil Bangka Belitung Islands,positive
287,government continues accelerate distribution direct cash assistance blt fuel oil public. This social assistance aim ease economic burden maintain purchasing power vulnerable poor household result rising fuel price,negative
469,"dilemma fisherman lampulo price fish cheap fuel oil rises, government considered concerned",positive
121,The government made adjustment fuel price keep inflation steady Banten,positive
1500,"realization direct fuel oil cash assistance almost wow, East Kalimantan government",positive
1252,government provides direct fuel oil cash assistance poor citizen West Sumatra,negative
928,The energy law oil gas law become legal basis government able limit fuel subsidy government already prohibit use subsidized fuel oil four-wheeled vehicle type non-public transportation.,positive
673,"I'm surprised BBM, internet, electricity, PDAM thing made expensive government, private product cheap good, regime mean?",positive
1141,government provides direct fuel oil cash assistance underprivileged resident Maluku one sense,positive
886,government said million people received first phase direct cash assistance fuel oil,positive
956,"It's true government's policy help people Indonesia avoid inflation, people Papua, support adjustment fuel price",positive
25,The government directly monitoring distribution direct fuel oil cash assistance people Riau Islands,positive
1134,madiun district government new way reduce inflation stabilize price basic commodity due rising fuel oil,positive
149,adjustment fuel price government appropriate west java,positive
925,government continues accelerate distribution fuel oil direct cash assistance,positive
1176,government distributed direct fuel oil cash assistance phase one total budget Rp,positive
696,The government ensures direct fuel oil cash assistance target West Sumatra,positive
843,adjusting price fuel oil subsidy given precisely target adjusting price remaining fuel oil distributed government region form bltbbm ​​with optimal bltbbm ​​for people,positive
889,executive director energy watch gave opinion regarding distribution direct cash assistance fuel subsidy government right escorted direct cash blue assistance truly target,positive
598,must know economist agree fuel oil social assistance policy form government's support people,positive
1020,government able maintain economy amid adjustment price fuel oil West Sumatra,positive
139,direct cash assistance compensation adjusting price Sulawesi's fuel oil supporting government policy,positive
749,"government ensures direct fuel oil cash assistance right target people Indonesia, support social assistance direct oil fuel cash assistance right target West Sumatra",positive
1284,government began distributing direct fuel oil cash assistance around million beneficiary family since september,positive
1004,support government adjust fuel price welfare Indonesian people maintain purchasing power Jambi's poor,negative
323,government ensures distribution direct fuel oil cash assistance right target support distribution direct cash assistance North Sumatra,positive
180,"Puan Struggle ensures policy increasing fuel price always evaluated, especially impact quality people's welfare. The Republic Indonesia support government divert fuel subsidy budget form social assistance",positive
1272,government provides direct fuel oil cash assistance underprivileged resident support distribution fuel oil cash direct assistance South Sumatra,positive
450,let's support government adjust price fuel oil appropriate subsidy Bangka Belitung Islands,positive
607,government accelerated distribution direct fuel oil cash assistance people west papua october,positive
1043,update aceh direct fuel oil cash assistance distributed government expected appropriate really need,positive
1352,There still public transportation economical using private vehicle. Fuel price adjustment need made create justice society. This good decision Banten government.,positive
296,people continue note government prefers people trouble rather people live peace comfort field fuel economy rise people miserable managing country right thank ust Mulyanto continue fight fate people,negative
1293,"government provides direct fuel oil cash assistance underprivileged citizen direct cash assistance effective right target, government program good, Banten",positive
1250,fuel oil direct cash assistance form government's alignment people optimally Jambi support transfer fuel subsidy,positive
94,distribution direct fuel oil cash assistance reach percentage North Maluku Great Government,positive
1373,distribution direct cash assistance blt fuel oil reached percentage government providing social assistance maintain people's purchasing power read,positive
637,"Hooray, price Pertalite fuel oil go Rp. 300,000 per liter, Pertamina government want really want change history rising fuel oil Indonesia really followed world oil price",positive
1304,"direct fuel oil cash assistance help pre-prosperous people, thank Jambi government",positive
286,latest list fuel price pertamina shell vivo gas station october government making adjustment fuel price october via,positive
488,Jokowi's government accelerates distribution direct cash assistance Jambi fuel oil receiving direct cash assistance,positive
444,distribution direct cash assistance evidence government protecting vulnerable community amid adjustment fuel price North Sumatra,negative
1208,The government's move adjust price fuel oil considered appropriate situation face global economic crisis Jambi City,positive
1198,"fuel price adjustment made subsidy budget diverted useful sector come let's join u resident city Mataram, West Nusa Tenggara, support government targeted subsidy",positive
275,government provides social assistance support people's purchasing power form diverting fuel subsidy,positive
806,direct fuel oil cash assistance form government concern people Banten,positive
1152,democrat ask government wiser making policy right people hard time due rising fuel price ahy firm leader mm,negative
1206,The government provides direct cash assistance fuel oil North Sulawesi,positive
32,Jambi's government policy right support adjustment fuel price,positive
1104,government able maintain economy amid price adjustment aceh fuel oil,positive
307,government ensures direct cash assistance phase II fuel oil liquid starting november,positive
770,east nusa southeast information u direct cash assistance liquid stage fuel oil november government love community,positive
11,PKS consistently urge government cancel increase price subsidized fuel oil,positive
872,spi Batanghari Regency appreciates direct fuel oil cash assistance policy government Jambi province,positive
1067,East Nusa Tenggara Katong increasingly confident government able meet fuel need Indonesian citizen,positive
86,government ensures distribution direct fuel oil cash assistance evenly distributed right target support distribution direct cash assistance North Sumatra,positive
778,distribution direct fuel oil cash assistance almost percent government's extraordinary performance Banten,positive
1060,aceh recently government able keep economy stable amidst adjustment fuel price,positive
1491,"thank God, finally government started distributing direct fuel oil cash assistance underprivileged people throughout Indonesia, people increasingly prosperous, support distribution direct cash assistance, North Sumatra",positive
1082,"The government must take adjustment price fuel oil order contain inflation, far greater cost Gorontalo",positive
1065,"government must make adjustment price fuel oil order contain inflation, much greater cost impact",positive
782,"directly reviewing distribution direct fuel oil cash assistance, government intervened Banten",positive
562,The community appreciates government provided direct cash assistance fuel oil Riau Islands,positive
209,news aceh government really pay attention small community midst adjusting fuel subsidy,negative
1172,The government provides direct fuel oil cash assistance people can't afford Maluku,positive
739,distribution direct cash assistance evidence government protecting vulnerable community amid North Sumatra fuel price adjustment,negative
594,"Gorontalo experienced benefit direct fuel cash assistance, thanks government",positive
123,"decision making government adjusting fuel subsidy right, steady, Banten",positive
734,"Bangka Belitung Islands, government right adjusting price fuel oil",positive
931,"The government must make adjustment price fuel oil contain inflation price fuel oil Yogyakarta, special region Yogyakarta",positive
98,"In order contain inflation, adjusting price fuel oil right step Aceh government",positive
377,The government ensures distribution direct fuel oil cash assistance run smoothly West Kalimantan,positive
130,direct cash assistance one compensation adjusting price Sulawesi's fuel oil supporting government policy,positive
23,government's step adjust price fuel oil momentum improving structure providing subsidy Japan ferdy sambo aremania telkomsel nasdrun tni nasdem sincerely prioritizes people,positive
1417,adjusting price fuel oil government support subsidy right target Riau Islands,positive
555,Adjusting price fuel oil natural thing government trying control South Kalimantan inflation,positive
370,"The government transferred fuel subsidy sector targeted Special Region Yogyakarta, price Yogyakarta fuel oil",positive
383,distribution direct cash assistance evidence government protecting vulnerable community amid fuel price adjustment Jambi support direct fuel oil cash assistance,negative
201,"government provide socialization regarding use subsidized fuel oil, socialization carried ensure fuel oil subsidy right target, follow discussion tonight 11:00 a.m. KompasTV streaming",positive
917,government considered capable maintaining economy amid adjustment fuel price leslar ayu dewi chandra liow cheating reyhan kdrt oilrasaair september,positive
368,government shifted adjustment price fuel oil right target,positive
973,The people Jambi also grateful direct cash assistance fuel oil Jambi government receiving direct cash assistance,positive
387,"distribution direct fuel oil cash assistance directly president proof government care people Bengkulu, Camkoha",positive
816,"government give Perlinsos compensate adjustment fuel prices, people Banten happy",positive
1316,"The government preparing anticipatory step deal global economic slowdown, namely increasing price fuel oil instructing Bank Indonesia BI raise interest rate hold February.",positive
256,The government taken right step adjusting fuel price anticipation impact East Nusa Tenggara global crisis,positive
1221,Adjusting price fuel oil step taken government overcome negative impact state budget crisis Jambi City,negative
1119,government's policy diverting fuel subsidy sector urgent appropriate use subsidy targeted support adjustment fuel price North Sumatra,positive
169,government guarantee fuel subsidy late Central Kalimantan,negative
1329,"Global geopolitical instability make difference selling price subsidized fuel oil world price getting bigger state budget broken, government need adjust price fuel oil reducing subsidy Banten",negative
560,The government diverted fuel subsidy sake creating justice prosperity people. The government's policy right North Sumatra,positive
373,"At present important thing government responds mitigate impact rising fuel prices, including potential increase inflation created policy",positive
909,"dozen mother member people's health council came Depok mayor's office receive direct cash assistance direct fuel cash assistance. On Thursday, demonstrated demanding Depok city government immediately re-data resident registered",positive
719,"The government confirmed second phase direct cash assistance fuel oil liquid starting November, Suara Bali",positive
791,"government ensures direct cash assistance right target special region Yogyakarta, direct cash assistance fuel oil Yogyakarta",positive
954,fuel oil direct cash assistance right people people Papua received supported direct cash assistance government,positive
1251,"direct cash assistance liquid fuel, community greatly assisted assistance government, people Jambi supported",positive
1167,"increase price fuel oil followed restriction subsidized fuel oil effort taken Indonesian government fuel subsidy enjoyed people entitled, namely people le fortunate",positive
1204,government distributes direct cash assistance fuel oil north sulawesi,positive
868,bali information government able maintain economy amidst adjustment fuel price,positive
972,Jambi continues support government term distributing direct cash assistance Jambi fuel oil receiving direct cash assistance,positive
1155,"KSP presidential chief staff Moeldoko commented wave student demonstration demanding government revoke policy increasing fuel prices, according him, student demonstration inappropriate actually defending rich.",positive
1465,government sought direct cash assistance direct cash assistance Yogyakarta fuel oil,positive
1071,"It clearly seen government adopts policy arbitrary, calculation adjusting price fuel oil good Indonesia, come support Banten?",positive
964,Residents feel helped direct cash assistance fuel oil distributed Central Java government,positive
774,All economist agree fuel-oil social bearing policy form government's support people Jambi,positive
324,result nearsightedness criticizing anarchist demonstration reject government's decision raise fuel price country support anarchist action law mandatory wearing headscarf foreign country,negative
203,Is direct cash assistance fuel oil right target? Let's look government's policy diverting fuel subsidy budget social assistance poor people. This social assistance expected maintain people's purchasing power.,negative
84,distribution direct fuel oil cash assistance proof government continues strive improve people's welfare support distribution direct cash assistance North Sumatra,positive
633,"I Pancasila, price fixed dead rice, increase fuel, I support government",negative
908,distribution direct fuel oil cash assistance reached total target government continues accelerate distribution,positive
611,"Teluk Wondama Regency Government, West Papua, allocates budget IDR billion APBD change social protection spending context handling regional inflation subsidized fuel price adjustment",positive
398,Bangka Belitung Islands Adjustment fuel oil correct. We proud government,positive
91,The government distributed direct fuel oil cash assistance region Indonesia support distribution North Sumatra cash direct assistance,positive
1106,"Bangka Belitung Islands, government still able maintain economy despite adjustment fuel price",positive
430,government committed keeping buying le fortunate people distribution direct cash assistance fuel oil Bangka Belitung Islands,positive
779,"With step adjusting fuel oil, government indirectly saved poor people Bangka Belitung Islands",negative
1143,Puan Maharani received complaint rice trader named Agus complained increase fuel price recently signed government,negative
291,new news pertalite quota added much million subsidized diesel fuel added much million effect since October,positive
57,distribution direct fuel oil cash assistance government's commitment improve community welfare support distribution direct cash assistance North Sumatra,positive
1345,"government need make adjustment price fuel oil welfare people, government's policy right North Sumatra",positive
257,The government ensures distribution direct fuel oil cash assistance right target region Indonesia. Support distribution direct cash assistance North Sumatra,positive
888,"government diverted fuel subsidy IDR trillion increase social assistance community, done right target",positive
1463,"direct fuel oil cash assistance solution maintain purchasing power people Jambi, proud government",positive
1066,distribution fuel oil direct cash assistance government step maintaining people's purchasing power amidst Gorontalo fuel price adjustment policy,positive
388,adjustment fuel price form presence government towards middle lower middle class people oil fuel special region Yogyakarta,positive
335,direct cash assistance government policy overcome fuel price adjustment killed Bisma Baim Surya Paloh TNI army heart people PDIP Persebaya,negative
273,"This social assistance aim ease economic burden maintain purchasing power vulnerable poor household result rising fuel prices, Jokowi's gas, economic recovery.",negative
756,thank government distributing direct fuel cash assistance proof government care people supporting distribution direct cash assistance north sumatra,positive
